date,lon,lat,SSS
1997-01-16,-80.5,9.1537075,35.325787
1997-01-16,-77.5,9.1537075,35.602478
1997-01-16,-76.5,9.1537075,35.55541
1997-01-16,-82.5,9.849413,35.594566
1997-01-16,-81.5,9.849413,35.556156
1997-01-16,-80.5,9.849413,35.497314
1997-01-16,-79.5,9.849413,35.550903
1997-01-16,-78.5,9.849413,35.637463
1997-01-16,-77.5,9.849413,35.714996
1997-01-16,-76.5,9.849413,35.808155
1997-02-16,-84.5,7.917143,31.05537
1997-02-16,-83.5,7.917143,30.513165
1997-02-16,-82.5,7.917143,30.165102
1997-02-16,-81.5,7.917143,30.388239
1997-02-16,-80.5,7.917143,33.135532
1997-02-16,-79.5,7.917143,33.23449
1997-02-16,-78.5,7.917143,32.784718
1997-02-16,-84.5,8.509959,31.07995
1997-02-16,-83.5,8.509959,30.451857
1997-02-16,-84.5,9.1537075,30.803835
1997-02-16,-81.5,9.1537075,35.588776
1997-02-16,-80.5,9.1537075,35.600452
1997-02-16,-77.5,9.1537075,35.847755
1997-02-16,-76.5,9.1537075,35.86297
1997-02-16,-82.5,9.849413,35.99147
1997-02-16,-81.5,9.849413,35.812958
1997-02-16,-80.5,9.849413,35.720196
1997-02-16,-79.5,9.849413,35.73424
1997-02-16,-78.5,9.849413,35.833496
1997-02-16,-77.5,9.849413,35.83329
1997-02-16,-76.5,9.849413,35.933872
1997-03-16,-84.5,7.917143,32.124153
1997-03-16,-83.5,7.917143,31.910658
1997-03-16,-82.5,7.917143,32.000294
1997-03-16,-81.5,7.917143,32.504692
1997-03-16,-80.5,7.917143,33.784126
1997-03-16,-79.5,7.917143,33.389782
1997-03-16,-78.5,7.917143,33.350735
1997-03-16,-84.5,8.509959,32.128777
1997-03-16,-83.5,8.509959,32.005234
1997-03-16,-84.5,9.1537075,32.13885
1997-03-16,-81.5,9.1537075,35.745613
1997-03-16,-80.5,9.1537075,35.84176
1997-03-16,-77.5,9.1537075,36.03093
1997-03-16,-76.5,9.1537075,36.009895
1997-03-16,-82.5,9.849413,36.188824
1997-03-16,-81.5,9.849413,35.926212
1997-03-16,-80.5,9.849413,35.94428
1997-03-16,-79.5,9.849413,35.98883
1997-03-16,-78.5,9.849413,36.100395
1997-03-16,-77.5,9.849413,36.08705
1997-03-16,-76.5,9.849413,36.00949
1997-04-16,-84.5,7.917143,32.0874
1997-04-16,-83.5,7.917143,32.416462
