"","timeseries","SSStime"
"1004","20121005","34.4576046466827"
"1005","20121006","34.4597887992859"
"1006","20121007","34.4594442844391"
"1007","20121008","34.4561824798584"
"1008","20121009","34.4496243000031"
"1009","20121010","34.4398424625397"
"1010","20121011","34.4270102977753"
"1011","20121012","34.4148981571198"
"1012","20121013","34.4022266864777"
"1013","20121014","34.3933906555176"
"1014","20121015","34.3847637176514"
"1015","20121016","34.3806319236755"
"1016","20121017","34.3792734146118"
"1017","20121018","34.3795282840729"
"1018","20121019","34.3855288028717"
"1019","20121020","34.3965933322906"
"1020","20121021","34.4080107212067"
"1021","20121022","34.4213216304779"
"1022","20121023","34.4352157115936"
"1023","20121024","34.4460687637329"
"1024","20121025","34.4523606300354"
"1025","20121026","34.4554677009583"
"1026","20121027","34.453825712204"
"1027","20121028","34.4478094577789"
"1028","20121029","34.4381699562073"
"1029","20121030","34.4264636039734"
"1030","20121031","34.4141120910645"
"1031","20121101","34.4033441543579"
"1032","20121102","34.3957326412201"
"1033","20121103","34.3887131214142"
"1034","20121104","34.3862781524658"
"1035","20121105","34.3835022449493"
"1036","20121106","34.3818778991699"
"1037","20121107","34.3794236183167"
"1038","20121108","34.3744466304779"
"1039","20121109","34.3686933517456"
"1040","20121110","34.360228061676"
"1041","20121111","34.3523876667023"
"1042","20121112","34.3447668552399"
"1043","20121113","34.3398568630219"
"1044","20121114","34.3373546600342"
"1045","20121115","34.3348417282104"
"1046","20121116","34.3368890285492"
"1047","20121117","34.3405344486237"
"1048","20121118","34.3439786434174"
"1049","20121119","34.3479630947113"
"1050","20121120","34.3526301383972"
"1051","20121121","34.356858253479"
"1052","20121122","34.3612287044525"
"1053","20121123","34.3649129867554"
"1054","20121124","34.3673920631409"
"1055","20121125","34.3696155548096"
"1056","20121126","34.3663220405579"
"1057","20121127","34.3609778881073"
"1058","20121128","34.3519339561462"
"1059","20121129","34.3388390541077"
"1060","20121130","34.3253993988037"
"1061","20121201","34.311457157135"
"1062","20121202","34.2953336238861"
"1063","20121203","34.2810723781586"
"1064","20121204","34.2708621025085"
"1065","20121205","34.2642846107483"
"1066","20121206","34.2583706378937"
"1067","20121207","34.2549986839294"
"1068","20121208","34.2515563964844"
"1069","20121209","34.2505197525024"
"1070","20121210","34.2481722831726"
"1071","20121211","34.2431442737579"
"1072","20121212","34.2403831481934"
"1073","20121213","34.2376115322113"
"1074","20121214","34.2348246574402"
"1075","20121215","34.2333772182465"
"1076","20121216","34.2267799377441"
"1077","20121217","34.2179262638092"
"1078","20121218","34.2072737216949"
"1079","20121219","34.1941699981689"
"1080","20121220","34.178013086319"
"1081","20121221","34.1626672744751"
"1082","20121222","34.1447730064392"
"1083","20121223","34.1279585361481"
"1084","20121224","34.1137883663177"
"1085","20121225","34.1018817424774"
"1086","20121226","34.0938148498535"
"1087","20121227","34.0879905223846"
"1088","20121228","34.0842280387878"
"1089","20121229","34.0839042663574"
"1090","20121230","34.0872962474823"
"1091","20121231","34.09490442276"
"1092","20130101","34.1047713756561"
"1093","20130102","34.1186938285828"
"1094","20130103","34.1339931488037"
"1095","20130104","34.1497626304626"
"1096","20130105","34.1697084903717"
"1097","20130106","34.1890280246735"
"1098","20130107","34.2066857814789"
"1099","20130108","34.2230055332184"
"1100","20130109","34.2379076480865"
"1101","20130110","34.2506291866302"
"1102","20130111","34.2637004852295"
"1103","20130112","34.2758877277374"
"1104","20130113","34.2868287563324"
"1105","20130114","34.2953946590424"
"1106","20130115","34.3005425930023"
"1107","20130116","34.3053302764893"
"1108","20130117","34.3093903064728"
"1109","20130118","34.3124387264252"
"1110","20130119","34.3161468505859"
"1111","20130120","34.3213438987732"
"1112","20130121","34.3270642757416"
"1113","20130122","34.3326413631439"
"1114","20130123","34.3408377170563"
"1115","20130124","34.348893404007"
"1116","20130125","34.3558242321014"
"1117","20130126","34.3616142272949"
"1118","20130127","34.3641991615295"
"1119","20130128","34.364804983139"
"1120","20130129","34.3637802600861"
"1121","20130130","34.3607227802277"
"1122","20130131","34.3573980331421"
"1123","20130201","34.3546273708344"
"1124","20130202","34.353077173233"
"1125","20130203","34.3543202877045"
"1126","20130204","34.3584156036377"
"1127","20130205","34.3648548126221"
"1128","20130206","34.3730905056"
"1129","20130207","34.3817434310913"
"1130","20130208","34.3903472423553"
"1131","20130209","34.3974936008453"
"1132","20130210","34.4036288261414"
"1133","20130211","34.4080879688263"
"1134","20130212","34.4107258319855"
"1135","20130213","34.4123892784119"
"1136","20130214","34.4121978282928"
"1137","20130215","34.4115624427795"
"1138","20130216","34.4110672473907"
"1139","20130217","34.410603761673"
"1140","20130218","34.4105725288391"
"1141","20130219","34.4100630283356"
"1142","20130220","34.4088261127472"
"1143","20130221","34.4076735973358"
"1144","20130222","34.4073443412781"
"1145","20130223","34.4069981575012"
"1146","20130224","34.4079520702362"
"1147","20130225","34.4112143516541"
"1148","20130226","34.4165079593658"
"1149","20130227","34.4242088794708"
"1150","20130228","34.4344100952148"
"1151","20130301","34.4494822025299"
"1152","20130302","34.4621970653534"
"1153","20130303","34.4744899272919"
"1154","20130304","34.4848296642303"
"1155","20130305","34.4929792881012"
"1156","20130306","34.4984629154205"
"1157","20130307","34.5013251304626"
"1158","20130308","34.5019965171814"
"1159","20130309","34.5014140605927"
"1160","20130310","34.5004062652588"
"1161","20130311","34.5004880428314"
"1162","20130312","34.501975774765"
"1163","20130313","34.5044767856598"
"1164","20130314","34.5080690383911"
"1165","20130315","34.5125708580017"
"1166","20130316","34.5167920589447"
"1167","20130317","34.520663022995"
"1168","20130318","34.5237927436829"
"1169","20130319","34.5261690616608"
"1170","20130320","34.527601480484"
"1171","20130321","34.5287249088287"
"1172","20130322","34.5297198295593"
"1173","20130323","34.5312051773071"
"1174","20130324","34.5332210063934"
"1175","20130325","34.5358805656433"
"1176","20130326","34.5392243862152"
"1177","20130327","34.5435402393341"
"1178","20130328","34.5487897396088"
"1179","20130329","34.5551607608795"
"1180","20130330","34.5620942115784"
"1181","20130331","34.5691754817963"
"1182","20130401","34.5770819187164"
"1183","20130402","34.5856108665466"
"1184","20130403","34.5944194793701"
"1185","20130404","34.6033248901367"
"1186","20130405","34.6125409603119"
"1187","20130406","34.621654510498"
"1188","20130407","34.6309728622437"
"1189","20130408","34.6405212879181"
"1190","20130409","34.6498148441315"
"1191","20130410","34.6590201854706"
"1192","20130411","34.6678471565247"
"1193","20130412","34.676159620285"
"1194","20130413","34.6837310791016"
"1195","20130414","34.690826177597"
"1196","20130415","34.6976163387299"
"1197","20130416","34.704274892807"
"1198","20130417","34.7107458114624"
"1199","20130418","34.7165901660919"
"1200","20130419","34.7222273349762"
"1201","20130420","34.728147983551"
"1202","20130421","34.7336642742157"
"1203","20130422","34.7388756275177"
"1204","20130423","34.7440872192383"
"1205","20130424","34.7488172054291"
"1206","20130425","34.7531073093414"
"1207","20130426","34.7567739486694"
"1208","20130427","34.7601075172424"
"1209","20130428","34.7625215053558"
"1210","20130429","34.7639141082764"
"1211","20130430","34.764191865921"
"1212","20130501","34.7635729312897"
"1213","20130502","34.7621536254883"
"1214","20130503","34.7604761123657"
"1215","20130504","34.7592453956604"
"1216","20130505","34.7586648464203"
"1217","20130506","34.7591147422791"
"1218","20130507","34.7611420154572"
"1219","20130508","34.7651462554932"
"1220","20130509","34.7706224918365"
"1221","20130510","34.7777502536774"
"1222","20130511","34.7862651348114"
"1223","20130512","34.7950999736786"
"1224","20130513","34.8035593032837"
"1225","20130514","34.8116328716278"
"1226","20130515","34.8186850547791"
"1227","20130516","34.8248672485352"
"1228","20130517","34.8297371864319"
"1229","20130518","34.833352804184"
"1230","20130519","34.8357317447662"
"1231","20130520","34.8365385532379"
"1232","20130521","34.8361871242523"
"1233","20130522","34.8347070217133"
"1234","20130523","34.8323223590851"
"1235","20130524","34.8291165828705"
"1236","20130525","34.82577252388"
"1237","20130526","34.8229179382324"
"1238","20130527","34.8210186958313"
"1239","20130528","34.8213663101196"
"1240","20130529","34.8243720531464"
"1241","20130530","34.8305640220642"
"1242","20130531","34.8388969898224"
"1243","20130601","34.8492059707642"
"1244","20130602","34.8611381053925"
"1245","20130603","34.8725972175598"
"1246","20130604","34.8832063674927"
"1247","20130605","34.8919665813446"
"1248","20130606","34.8987557888031"
"1249","20130607","34.9034476280212"
"1250","20130608","34.9065752029419"
"1251","20130609","34.9084091186523"
"1252","20130610","34.909793138504"
"1253","20130611","34.9110786914825"
"1254","20130612","34.912360906601"
"1255","20130613","34.9137098789215"
"1256","20130614","34.9147243499756"
"1257","20130615","34.9148950576782"
"1258","20130616","34.9140791893005"
"1259","20130617","34.9120807647705"
"1260","20130618","34.9087200164795"
"1261","20130619","34.9042217731476"
"1262","20130620","34.8992781639099"
"1263","20130621","34.8939759731293"
"1264","20130622","34.8892304897308"
"1265","20130623","34.8855669498444"
"1266","20130624","34.8833558559418"
"1267","20130625","34.8824970722198"
"1268","20130626","34.8825075626373"
"1269","20130627","34.8829691410065"
"1270","20130628","34.8833863735199"
"1271","20130629","34.8832142353058"
"1272","20130630","34.8825037479401"
"1273","20130701","34.8802070617676"
"1274","20130702","34.8776512145996"
"1275","20130703","34.8746745586395"
"1276","20130704","34.871561050415"
"1277","20130705","34.8684530258179"
"1278","20130706","34.8656578063965"
"1279","20130707","34.8629670143127"
"1280","20130708","34.8608658313751"
"1281","20130709","34.8589215278625"
"1282","20130710","34.857399225235"
"1283","20130711","34.8562848567963"
"1284","20130712","34.8557276725769"
"1285","20130713","34.8554491996765"
"1286","20130714","34.8550736904144"
"1287","20130715","34.8543086051941"
"1288","20130716","34.8528614044189"
"1289","20130717","34.8508613109589"
"1290","20130718","34.8473794460297"
"1291","20130719","34.8428196907043"
"1292","20130720","34.8373346328735"
"1293","20130721","34.831741809845"
"1294","20130722","34.8259973526001"
"1295","20130723","34.8212585449219"
"1296","20130724","34.8176054954529"
"1297","20130725","34.8149056434631"
"1298","20130726","34.8143768310547"
"1299","20130727","34.815810918808"
"1300","20130728","34.8186523914337"
"1301","20130729","34.8223416805267"
"1302","20130730","34.8265206813812"
"1303","20130731","34.8304407596588"
"1304","20130801","34.8331961631775"
"1305","20130802","34.8338978290558"
"1306","20130803","34.8323395252228"
"1307","20130804","34.8251934051514"
"1308","20130805","34.8145115375519"
"1309","20130806","34.7993018627167"
"1310","20130807","34.7809863090515"
"1311","20130808","34.7616832256317"
"1312","20130809","34.7430093288422"
"1313","20130810","34.7270681858063"
"1314","20130811","34.7154746055603"
"1315","20130812","34.7087638378143"
"1316","20130813","34.7063763141632"
"1317","20130814","34.7075710296631"
"1318","20130815","34.7127101421356"
"1319","20130816","34.7179293632507"
"1320","20130817","34.7218232154846"
"1321","20130818","34.7248685359955"
"1322","20130819","34.725517988205"
"1323","20130820","34.7237691879272"
"1324","20130821","34.7196774482727"
"1325","20130822","34.7150783538818"
"1326","20130823","34.705596446991"
"1327","20130824","34.6947867870331"
"1328","20130825","34.6804993152618"
"1329","20130826","34.6622869968414"
"1330","20130827","34.6423292160034"
"1331","20130828","34.6221807003021"
"1332","20130829","34.6018795967102"
"1333","20130830","34.5838887691498"
"1334","20130831","34.5721061229706"
"1335","20130901","34.5642538070679"
"1336","20130902","34.5622003078461"
"1337","20130903","34.563857793808"
"1338","20130904","34.565723657608"
"1339","20130905","34.5675089359283"
"1340","20130906","34.5676774978638"
"1341","20130907","34.5645282268524"
"1342","20130908","34.5561366081238"
"1343","20130909","34.5496511459351"
"1344","20130910","34.543154001236"
"1345","20130911","34.5363757610321"
"1346","20130912","34.5336313247681"
"1347","20130913","34.5312085151672"
"1348","20130914","34.5295906066895"
"1349","20130915","34.5302269458771"
"1350","20130916","34.5275423526764"
"1351","20130917","34.5218591690063"
"1352","20130918","34.5159804821014"
"1353","20130919","34.5087251663208"
"1354","20130920","34.4985573291779"
"1355","20130921","34.4887230396271"
"1356","20130922","34.47687458992"
"1357","20130923","34.4644100666046"
"1358","20130924","34.4542956352234"
"1359","20130925","34.4423034191132"
"1360","20130926","34.4299609661102"
"1361","20130927","34.4194524288177"
"1362","20130928","34.4115130901337"
"1363","20130929","34.4013671875"
"1364","20130930","34.3926076889038"
"1365","20131001","34.3833608627319"
"1366","20131002","34.3718001842499"
"1367","20131003","34.3586273193359"
"1368","20131004","34.3440952301025"
"1369","20131005","34.3254628181458"
"1370","20131006","34.3085191249847"
"1371","20131007","34.2961978912354"
"1372","20131008","34.2866778373718"
"1373","20131009","34.2855491638184"
"1374","20131010","34.2854335308075"
"1375","20131011","34.2934484481812"
"1376","20131012","34.3110477924347"
"1377","20131013","34.3321905136108"
"1378","20131014","34.3541603088379"
"1379","20131015","34.3754963874817"
"1380","20131016","34.3981378078461"
"1381","20131017","34.4184606075287"
"1382","20131018","34.4364819526672"
"1383","20131019","34.4494640827179"
"1384","20131020","34.4559686183929"
"1385","20131021","34.4560844898224"
"1386","20131022","34.4506242275238"
"1387","20131023","34.4395809173584"
"1388","20131024","34.4257283210754"
"1389","20131025","34.4088759422302"
"1390","20131026","34.3896331787109"
"1391","20131027","34.3698832988739"
"1392","20131028","34.3494956493378"
"1393","20131029","34.3282489776611"
"1394","20131030","34.3117263317108"
"1395","20131031","34.294242143631"
"1396","20131101","34.2746698856354"
"1397","20131102","34.2578120231628"
"1398","20131103","34.243946313858"
"1399","20131104","34.235987663269"
"1400","20131105","34.2307403087616"
"1401","20131106","34.2299830913544"
"1402","20131107","34.22993683815"
"1403","20131108","34.2323224544525"
"1404","20131109","34.2363791465759"
"1405","20131110","34.2390623092651"
"1406","20131111","34.2437205314636"
"1407","20131112","34.2479975223541"
"1408","20131113","34.2512257099152"
"1409","20131114","34.2563869953156"
"1410","20131115","34.2617158889771"
"1411","20131116","34.2669060230255"
"1412","20131117","34.2717769145966"
"1413","20131118","34.2758150100708"
"1414","20131119","34.2785277366638"
"1415","20131120","34.2794938087463"
"1416","20131121","34.2787373065948"
"1417","20131122","34.2771649360657"
"1418","20131123","34.2759122848511"
"1419","20131124","34.2745478153229"
"1420","20131125","34.2750163078308"
"1421","20131126","34.2742848396301"
"1422","20131127","34.2760331630707"
"1423","20131128","34.2746512889862"
"1424","20131129","34.2732031345367"
"1425","20131130","34.2723319530487"
"1426","20131201","34.2709722518921"
"1427","20131202","34.2716693878174"
"1428","20131203","34.2759087085724"
"1429","20131204","34.2827110290527"
"1430","20131205","34.2922255992889"
"1431","20131206","34.3044121265411"
"1432","20131207","34.3160319328308"
"1433","20131208","34.3288385868073"
"1434","20131209","34.3385276794434"
"1435","20131210","34.3436570167542"
"1436","20131211","34.3472275733948"
"1437","20131212","34.3461549282074"
"1438","20131213","34.3447895050049"
"1439","20131214","34.3419127464294"
"1440","20131215","34.3377227783203"
"1441","20131216","34.3353359699249"
"1442","20131217","34.3349223136902"
"1443","20131218","34.3368153572083"
"1444","20131219","34.3377728462219"
"1445","20131220","34.3400058746338"
"1446","20131221","34.3424208164215"
"1447","20131222","34.345921754837"
"1448","20131223","34.3502123355865"
"1449","20131224","34.3555188179016"
"1450","20131225","34.3628911972046"
"1451","20131226","34.3706712722778"
"1452","20131227","34.3817143440247"
"1453","20131228","34.3923885822296"
"1454","20131229","34.4055850505829"
"1455","20131230","34.4188275337219"
"1456","20131231","34.4336566925049"
"1457","20140101","34.4493687152863"
"1458","20140102","34.4642868041992"
"1459","20140103","34.4802098274231"
"1460","20140104","34.4948506355286"
"1461","20140105","34.5056385993958"
"1462","20140106","34.513263463974"
"1463","20140107","34.5170176029205"
"1464","20140108","34.5174627304077"
"1465","20140109","34.5141587257385"
"1466","20140110","34.507997751236"
"1467","20140111","34.5009129047394"
"1468","20140112","34.4942433834076"
"1469","20140113","34.4892499446869"
"1470","20140114","34.4870326519012"
"1471","20140115","34.487916469574"
"1472","20140116","34.4896790981293"
"1473","20140117","34.4933185577393"
"1474","20140118","34.497526884079"
"1475","20140119","34.5019462108612"
"1476","20140120","34.5054767131805"
"1477","20140121","34.5079197883606"
"1478","20140122","34.5098075866699"
"1479","20140123","34.5094718933105"
"1480","20140124","34.5081560611725"
"1481","20140125","34.5070405006409"
"1482","20140126","34.5039234161377"
"1483","20140127","34.4986593723297"
"1484","20140128","34.4909560680389"
"1485","20140129","34.4808940887451"
"1486","20140130","34.4691827297211"
"1487","20140131","34.4552602767944"
"1488","20140201","34.4409155845642"
"1489","20140202","34.4276823997498"
"1490","20140203","34.4157626628876"
"1491","20140204","34.4074056148529"
"1492","20140205","34.4019274711609"
"1493","20140206","34.4003975391388"
"1494","20140207","34.4023611545563"
"1495","20140208","34.4064366817474"
"1496","20140209","34.411162853241"
"1497","20140210","34.4154498577118"
"1498","20140211","34.4182720184326"
"1499","20140212","34.4209125041962"
"1500","20140213","34.4225132465363"
"1501","20140214","34.4224627017975"
"1502","20140215","34.422477722168"
"1503","20140216","34.4226839542389"
"1504","20140217","34.4245018959045"
"1505","20140218","34.4276900291443"
"1506","20140219","34.4317977428436"
"1507","20140220","34.4384737014771"
"1508","20140221","34.4468679428101"
"1509","20140222","34.4566633701324"
"1510","20140223","34.4675631523132"
"1511","20140224","34.4788937568665"
"1512","20140225","34.4916138648987"
"1513","20140226","34.5043904781342"
"1514","20140227","34.5166699886322"
"1515","20140228","34.5278391838074"
"1516","20140301","34.5386817455292"
"1517","20140302","34.545339345932"
"1518","20140303","34.549252986908"
"1519","20140304","34.5497555732727"
"1520","20140305","34.5490009784698"
"1521","20140306","34.5465784072876"
"1522","20140307","34.5431852340698"
"1523","20140308","34.5401046276093"
"1524","20140309","34.5382559299469"
"1525","20140310","34.53786277771"
"1526","20140311","34.5393579006195"
"1527","20140312","34.5422902107239"
"1528","20140313","34.5463104248047"
"1529","20140314","34.5516459941864"
"1530","20140315","34.5576143264771"
"1531","20140316","34.563264131546"
"1532","20140317","34.5680241584778"
"1533","20140318","34.5711553096771"
"1534","20140319","34.5722930431366"
"1535","20140320","34.5711834430695"
"1536","20140321","34.567551612854"
"1537","20140322","34.5624294281006"
"1538","20140323","34.5548884868622"
"1539","20140324","34.5463104248047"
"1540","20140325","34.5367560386658"
"1541","20140326","34.5263912677765"
"1542","20140327","34.5171864032745"
"1543","20140328","34.509311914444"
"1544","20140329","34.5030832290649"
"1545","20140330","34.4991331100464"
"1546","20140331","34.496376991272"
"1547","20140401","34.4957013130188"
"1548","20140402","34.4973478317261"
"1549","20140403","34.5007786750793"
"1550","20140404","34.5055968761444"
"1551","20140405","34.5114052295685"
"1552","20140406","34.5183730125427"
"1553","20140407","34.525899887085"
"1554","20140408","34.5336802005768"
"1555","20140409","34.5416476726532"
"1556","20140410","34.5493035316467"
"1557","20140411","34.5554940700531"
"1558","20140412","34.560099363327"
"1559","20140413","34.5622699260712"
"1560","20140414","34.5624043941498"
"1561","20140415","34.5611109733582"
"1562","20140416","34.5570628643036"
"1563","20140417","34.5509815216064"
"1564","20140418","34.5430686473846"
"1565","20140419","34.5321681499481"
"1566","20140420","34.5198636054993"
"1567","20140421","34.5060346126556"
"1568","20140422","34.490510225296"
"1569","20140423","34.4736654758453"
"1570","20140424","34.4560127258301"
"1571","20140425","34.4388451576233"
"1572","20140426","34.4228672981262"
"1573","20140427","34.4090914726257"
"1574","20140428","34.3982636928558"
"1575","20140429","34.3902394771576"
"1576","20140430","34.3850078582764"
"1577","20140501","34.3819618225098"
"1578","20140502","34.3802812099457"
"1579","20140503","34.379739522934"
"1580","20140504","34.3790519237518"
"1581","20140505","34.3771526813507"
"1582","20140506","34.3740029335022"
"1583","20140507","34.3692984580994"
"1584","20140508","34.3631918430328"
"1585","20140509","34.3560020923615"
"1586","20140510","34.3483848571777"
"1587","20140511","34.3405251502991"
"1588","20140512","34.3327889442444"
"1589","20140513","34.3257961273193"
"1590","20140514","34.3197412490845"
"1591","20140515","34.3149127960205"
"1592","20140516","34.3108127117157"
"1593","20140517","34.3083806037903"
"1594","20140518","34.3068709373474"
"1595","20140519","34.3067600727081"
"1596","20140520","34.3074371814728"
"1597","20140521","34.3087599277496"
"1598","20140522","34.3113541603088"
"1599","20140523","34.3155372142792"
"1600","20140524","34.3214688301086"
"1601","20140525","34.3292801380157"
"1602","20140526","34.3395698070526"
"1603","20140527","34.3519639968872"
"1604","20140528","34.3666818141937"
"1605","20140529","34.3834614753723"
"1606","20140530","34.4019231796265"
"1607","20140531","34.4214603900909"
"1608","20140601","34.4413301944733"
"1609","20140602","34.4609680175781"
"1610","20140603","34.4796872138977"
"1611","20140604","34.4961309432983"
"1612","20140605","34.5113046169281"
"1613","20140606","34.5243992805481"
"1614","20140607","34.5351257324219"
"1615","20140608","34.5433056354523"
"1616","20140609","34.5488917827606"
"1617","20140610","34.5525684356689"
"1618","20140611","34.5536215305328"
"1619","20140612","34.5530264377594"
"1620","20140613","34.5504326820374"
"1621","20140614","34.5463118553162"
"1622","20140615","34.5404517650604"
"1623","20140616","34.5322961807251"
"1624","20140617","34.52348279953"
"1625","20140618","34.5130975246429"
"1626","20140619","34.5008082389832"
"1627","20140620","34.4869296550751"
"1628","20140621","34.4716823101044"
"1629","20140622","34.4555268287659"
"1630","20140623","34.4384679794312"
"1631","20140624","34.4210474491119"
"1632","20140625","34.4041202068329"
"1633","20140626","34.3879761695862"
"1634","20140627","34.3721814155579"
"1635","20140628","34.3565945625305"
"1636","20140629","34.3405342102051"
"1637","20140630","34.3233625888824"
"1638","20140701","34.3044872283936"
"1639","20140702","34.2831523418427"
"1640","20140703","34.2582035064697"
"1641","20140704","34.2298266887665"
"1642","20140705","34.1973025798798"
"1643","20140706","34.1629095077515"
"1644","20140707","34.127340555191"
"1645","20140708","34.0920195579529"
"1646","20140709","34.0588574409485"
"1647","20140710","34.0305500030518"
"1648","20140711","34.0077612400055"
"1649","20140712","33.9919078350067"
"1650","20140713","33.9826474189758"
"1651","20140714","33.9796533584595"
"1652","20140715","33.9822351932526"
"1653","20140716","33.9873259067535"
"1654","20140717","33.9930045604706"
"1655","20140718","33.9982652664185"
"1656","20140719","34.0023875236511"
"1657","20140720","34.0046496391296"
"1658","20140721","34.0061063766479"
"1659","20140722","34.0076501369476"
"1660","20140723","34.0094747543335"
"1661","20140724","34.0132262706757"
"1662","20140725","34.0195767879486"
"1663","20140726","34.0284571647644"
"1664","20140727","34.0398368835449"
"1665","20140728","34.0529685020447"
"1666","20140729","34.0675406455994"
"1667","20140730","34.08278632164"
"1668","20140731","34.0985233783722"
"1669","20140801","34.1140251159668"
"1670","20140802","34.1294422149658"
"1671","20140803","34.1442670822144"
"1672","20140804","34.1578476428986"
"1673","20140805","34.1696546077728"
"1674","20140806","34.1800615787506"
"1675","20140807","34.1878974437714"
"1676","20140808","34.1935842037201"
"1677","20140809","34.1971867084503"
"1678","20140810","34.1980793476105"
"1679","20140811","34.1968204975128"
"1680","20140812","34.1930360794067"
"1681","20140813","34.1874883174896"
"1682","20140814","34.1782474517822"
"1683","20140815","34.1678638458252"
"1684","20140816","34.1559460163116"
"1685","20140817","34.1429753303528"
"1686","20140818","34.129118680954"
"1687","20140819","34.1166582107544"
"1688","20140820","34.1065468788147"
"1689","20140821","34.0984382629395"
"1690","20140822","34.0935554504395"
"1691","20140823","34.0920040607452"
"1692","20140824","34.0926859378815"
"1693","20140825","34.094092130661"
"1694","20140826","34.0958349704742"
"1695","20140827","34.0953149795532"
"1696","20140828","34.0905539989471"
"1697","20140829","34.0801272392273"
"1698","20140830","34.0636372566223"
"1699","20140831","34.0410258769989"
"1700","20140901","34.014256477356"
"1701","20140902","33.982581615448"
"1702","20140903","33.9523928165436"
"1703","20140904","33.9223027229309"
"1704","20140905","33.8964951038361"
"1705","20140906","33.8764083385468"
"1706","20140907","33.8629534244537"
"1707","20140908","33.8535232543945"
"1708","20140909","33.8481132984161"
"1709","20140910","33.845112323761"
"1710","20140911","33.8419840335846"
"1711","20140912","33.8378436565399"
"1712","20140913","33.832240819931"
"1713","20140914","33.8247833251953"
"1714","20140915","33.8149943351746"
"1715","20140916","33.8030233383179"
"1716","20140917","33.7915749549866"
"1717","20140918","33.7831366062164"
"1718","20140919","33.7733633518219"
"1719","20140920","33.7645854949951"
"1720","20140921","33.7567610740662"
"1721","20140922","33.751433134079"
"1722","20140923","33.7465927600861"
"1723","20140924","33.747542142868"
"1724","20140925","33.7505662441254"
"1725","20140926","33.7585661411285"
"1726","20140927","33.768452167511"
"1727","20140928","33.7822301387787"
"1728","20140929","33.7969250679016"
"1729","20140930","33.8124480247498"
"1730","20141001","33.8315479755402"
"1731","20141002","33.8448247909546"
"1732","20141003","33.8513960838318"
"1733","20141004","33.85285115242"
"1734","20141005","33.8512141704559"
"1735","20141006","33.8466019630432"
"1736","20141007","33.8375766277313"
"1737","20141008","33.8259336948395"
"1738","20141009","33.8152933120728"
"1739","20141010","33.8073508739471"
"1740","20141011","33.8034551143646"
"1741","20141012","33.8000104427338"
"1742","20141013","33.8051128387451"
"1743","20141014","33.8133552074432"
"1744","20141015","33.8254685401917"
"1745","20141016","33.8387756347656"
"1746","20141017","33.856109380722"
"1747","20141018","33.869576215744"
"1748","20141019","33.8823137283325"
"1749","20141020","33.8913218975067"
"1750","20141021","33.8936517238617"
"1751","20141022","33.8917138576508"
"1752","20141023","33.8859958648682"
"1753","20141024","33.8757295608521"
"1754","20141025","33.8674900531769"
"1755","20141026","33.8592653274536"
"1756","20141027","33.8544690608978"
"1757","20141028","33.8530602455139"
"1758","20141029","33.8575387001038"
"1759","20141030","33.8647019863129"
"1760","20141031","33.8756513595581"
"1761","20141101","33.8916037082672"
"1762","20141102","33.9047474861145"
"1763","20141103","33.9174842834473"
"1764","20141104","33.9271211624146"
"1765","20141105","33.9340436458588"
"1766","20141106","33.9396731853485"
"1767","20141107","33.9402463436127"
"1768","20141108","33.9358880519867"
"1769","20141109","33.9303846359253"
"1770","20141110","33.9223561286926"
"1771","20141111","33.9123330116272"
"1772","20141112","33.900824546814"
"1773","20141113","33.8906788825989"
"1774","20141114","33.8796124458313"
"1775","20141115","33.8722796440125"
"1776","20141116","33.8696551322937"
"1777","20141117","33.8694157600403"
"1778","20141118","33.8715996742249"
"1779","20141119","33.8773500919342"
"1780","20141120","33.8846201896667"
"1781","20141121","33.8929784297943"
"1782","20141122","33.9028136730194"
"1783","20141123","33.9120659828186"
"1784","20141124","33.9211409091949"
"1785","20141125","33.9299848079681"
"1786","20141126","33.9370484352112"
"1787","20141127","33.9436914920807"
"1788","20141128","33.9480910301208"
"1789","20141129","33.9501111507416"
"1790","20141130","33.9494414329529"
"1791","20141201","33.9465205669403"
"1792","20141202","33.9390261173248"
"1793","20141203","33.9281690120697"
"1794","20141204","33.9152054786682"
"1795","20141205","33.8983976840973"
"1796","20141206","33.8789520263672"
"1797","20141207","33.8631117343903"
"1798","20141208","33.8470108509064"
"1799","20141209","33.8331499099731"
"1800","20141210","33.82244348526"
"1801","20141211","33.8155927658081"
"1802","20141212","33.8153212070465"
"1803","20141213","33.8188660144806"
"1804","20141214","33.824960231781"
"1805","20141215","33.8338384628296"
"1806","20141216","33.8461272716522"
"1807","20141217","33.8605928421021"
"1808","20141218","33.8739881515503"
"1809","20141219","33.8880858421326"
"1810","20141220","33.902820110321"
"1811","20141221","33.9199876785278"
"1812","20141222","33.938836812973"
"1813","20141223","33.9579825401306"
"1814","20141224","33.9769430160522"
"1815","20141225","33.9980170726776"
"1816","20141226","34.0189819335938"
"1817","20141227","34.0377130508423"
"1818","20141228","34.0552632808685"
"1819","20141229","34.0703611373901"
"1820","20141230","34.0835146903992"
"1821","20141231","34.0945219993591"
"1822","20150101","34.1015462875366"
"1823","20150102","34.1086769104004"
"1824","20150103","34.1148021221161"
"1825","20150104","34.1202471256256"
"1826","20150105","34.1250159740448"
"1827","20150106","34.1285808086395"
"1828","20150107","34.1326134204865"
"1829","20150108","34.1360287666321"
"1830","20150109","34.1388857364655"
