Date,Sample_name,Run,ID,Row,Int,par49,d47,d47_SE,D47_Raw,D47_SD,D47_final,Final_d18O,Final_d13C,OUTLIER,Specimen,Species,Sample_nr,Datetime,Sample_or_Standard,Sample_or_Standard2,D47_offset_corr_strict,D47_offset_N_strict,D47_accepted,D47_corrETF_strict,D47_acc,Instrument,D47_sd_ext,d18O_sd_ext,d13C_sd_ext,mineral,temp_strict,d18Ow_strict,Sample_nr2,Dist,ShellChron_Age,ShellChron_DOY,ShellChron_DOY_err,month_score,month,Day_offset,ShellChron_DOY_rotated,Rotated month
44876.70347,Pygocardia C3,298,BG,6,11211.374,0.000837749,17.69943361,0.036701175,-0.226211004,0.099410293,0.659,1.402844408,0.646603351,FALSE,SG105,Pygocardia rustica,27,44876.70347,Sample,Sample,0.659698468,56,NA,0.656710057,NA,PACMAN CC,0.041295773,0.064010861,0.030159281,aragonite,7.256607282,-0.0260143,27,45.36671233,1925.405161,100.405161,9.275394806,4,April,1,101.405161,4
44876.72847,Pygocardia E3,298,BG,7,10219.526,0.000668526,19.49036227,0.041580571,-0.291161485,0.114850388,0.589,2.448509957,1.433901499,FALSE,SG105,Pygocardia rustica,51,44876.72847,Sample,Sample,0.596743476,50,NA,0.591192737,NA,PACMAN CC,0.041295773,0.064010861,0.030159281,aragonite,27.43604642,5.34855314,51,29.67136986,1112.152353,17.15235295,65.81917974,1,January,1,18.15235295,1
44876.75139,Pygocardia F3,298,BG,8,10540.022,0.000473378,19.48551621,0.031106332,-0.227521227,0.086825496,0.657,2.611411602,1.191439877,FALSE,SG105,Pygocardia rustica,63,44876.75139,Sample,Sample,0.66082805,56,NA,0.657864988,NA,PACMAN CC,0.041295773,0.064010861,0.030159281,aragonite,6.936455502,1.107247073,63,21.82369863,687.8144065,322.8144065,13.6302814,11,November,1,323.8144065,11
44876.82708,Pygocardia A7,298,BG,11,9546.686,0.001113511,18.2123338,0.020480066,-0.245943304,0.058692549,0.638,2.056233422,0.518701003,FALSE,SG105,Pygocardia rustica,7,44876.82708,Sample,Sample,0.641153352,26,NA,0.63674923,NA,PACMAN CC,0.041295773,0.064010861,0.030159281,aragonite,12.96927526,1.911877453,7,58.44616438,2532.296605,342.296605,23.90058529,12,December,1,343.296605,12
44876.85208,Pygocardia B7,298,BG,12,10277.57,0.00101889,19.76176113,0.017446418,-0.233117848,0.056488214,0.652,2.357558021,1.76353883,FALSE,SG105,Pygocardia rustica,19,44876.85208,Sample,Sample,0.655887841,50,NA,0.652098507,NA,PACMAN CC,0.041295773,0.064010861,0.030159281,aragonite,8.545980277,1.221963613,19,50.59849315,2140.958154,315.9581539,9.820500023,11,November,1,316.9581539,11
44876.87639,Pygocardia C6,298,BG,13,10508.136,0.001247652,18.79048936,0.02743118,-0.203710316,0.078777309,0.683,1.750626973,1.372357737,FALSE,SG105,Pygocardia rustica,30,44876.87639,Sample,Sample,0.683499791,57,NA,0.680619557,NA,PACMAN CC,0.041295773,0.064010861,0.030159281,aragonite,0.844281785,-1.182888971,30,43.40479452,1899.65317,74.65316973,11.27988725,3,March,1,75.65316973,3
44876.96667,Pygocardia F7,298,BG,17,10798.022,0.001555453,17.99580678,0.026601038,-0.141934153,0.067711524,0.751,1.797462888,0.411796983,FALSE,SG105,Pygocardia rustica,67,44876.96667,Sample,Sample,0.743952731,57,NA,0.743854004,NA,PACMAN CC,0.041295773,0.064010861,0.030159281,aragonite,-14.20078893,-4.94781551,67,19.20780822,452.7248157,87.72481568,30.43384203,3,March,1,88.72481568,3
44876.98958,Pygocardia A12,298,BG,18,10402.074,0.000700096,18.71096411,0.033316583,-0.204752473,0.086863314,0.683,2.102701468,0.882738223,FALSE,SG105,Pygocardia rustica,12,44876.98958,Sample,Sample,0.682015371,54,NA,0.679200615,NA,PACMAN CC,0.041295773,0.064010861,0.030159281,aragonite,1.212617521,-0.743571872,12,55.17630137,2374.197535,184.1975349,NA,7,July,1,185.1975349,7
44877.03819,Pygocardia A3,298,BG,20,11314.894,0.000788133,17.29397491,0.016506126,-0.273143095,0.051747106,0.609,1.796449109,-0.13541753,FALSE,SG105,Pygocardia rustica,3,44877.03819,Sample,Sample,0.612305037,57,NA,0.606186198,NA,PACMAN CC,0.041295773,0.064010861,0.030159281,aragonite,22.43520191,3.675542285,3,61.06205479,2574.077949,19.07794944,NA,1,January,1,20.07794944,1
44877.06528,Pygocardia E3,298,BG,21,9781.959,0.000946705,19.63010202,0.023924546,-0.257981233,0.074440084,0.626,2.459573733,1.554002066,FALSE,SG105,Pygocardia rustica,51,44877.06528,Sample,Sample,0.629839384,35,NA,0.624217358,NA,PACMAN CC,0.041295773,0.064010861,0.030159281,aragonite,16.73939638,3.136936419,51,29.67136986,1112.152353,17.15235295,65.81917974,1,January,1,18.15235295,1
44877.09097,Pygocardia F3,298,BG,22,11842.288,0.000618614,19.42899372,0.048823599,-0.232940783,0.138206256,0.652,2.53419523,1.235638217,FALSE,SG105,Pygocardia rustica,63,44877.09097,Sample,Sample,0.652329759,41,NA,0.647560842,NA,PACMAN CC,0.041295773,0.064010861,0.030159281,aragonite,9.832215777,1.689771819,63,21.82369863,687.8144065,322.8144065,13.6302814,11,November,1,323.8144065,11
44877.38819,Pygocardia C12,298,BG,37,10918.746,0.001535115,19.31120532,0.029828135,-0.2458042,0.079861702,0.638,2.155604551,1.490936273,FALSE,SG105,Pygocardia rustica,36,44877.38819,Sample,Sample,0.638524146,57,NA,0.633427492,NA,PACMAN CC,0.041295773,0.064010861,0.030159281,aragonite,13.95424844,2.227881393,36,39.4809589,1763.368082,303.3680818,39.62768439,11,November,1,304.3680818,11
44877.41181,Pygocardia D12,298,BG,38,11040.536,0.000723534,18.63793211,0.029347774,-0.06318394,0.086590384,0.835,1.883904122,0.90326775,FALSE,SG105,Pygocardia rustica,49,44877.41181,Sample,Sample,0.82106889,58,NA,0.822971883,NA,PACMAN CC,0.041295773,0.064010861,0.030159281,aragonite,-29.94170899,-9.3363893,49,30.97931507,1154.262684,59.26268368,NA,2,February,1,60.26268368,2
44877.46319,Pygocardia E12,298,BG,40,10578.077,0.000890894,19.54848114,0.033084936,-0.223661196,0.094169309,0.662,2.513971383,1.328799211,FALSE,SG105,Pygocardia rustica,60,44877.46319,Sample,Sample,0.664054495,57,NA,0.659951159,NA,PACMAN CC,0.041295773,0.064010861,0.030159281,aragonite,6.360928793,0.877280841,60,23.78561644,706.7624028,341.7624028,NA,12,December,1,342.7624028,12
44881.05694,Pygocardia B7,299,BG,26,10486.401,0.00037108,19.1991685,0.034439396,-0.179034308,0.095993273,0.726,2.06663213,1.524635838,FALSE,SG105,Pygocardia rustica,19,44881.05694,Sample,Sample,0.703653889,50,NA,0.701426076,NA,PACMAN CC,0.041295773,0.064010861,0.030159281,aragonite,-4.391883502,-2.147928876,19,50.59849315,2140.958154,315.9581539,9.820500023,11,November,1,316.9581539,11
44881.10694,Pygocardia F7,299,BG,28,11949.803,0.001443897,17.78365151,0.020129926,-0.297918485,0.053369804,0.597,1.783792066,0.470152051,FALSE,SG105,Pygocardia rustica,67,44881.10694,Sample,Sample,0.58774012,42,NA,0.580760094,NA,PACMAN CC,0.041295773,0.064010861,0.030159281,aragonite,31.0693314,5.401897693,67,19.20780822,452.7248157,87.72481568,30.43384203,3,March,1,88.72481568,3
44886.56806,Pygocardia A7,303,BG,6,10451.096,0.000923565,17.61301752,0.023720357,-0.285541284,0.065942414,0.585,1.606976025,0.324908778,FALSE,SG105,Pygocardia rustica,7,44886.56806,Sample,Sample,0.595111566,34,NA,0.589702764,NA,PACMAN CC,0.041295773,0.064010861,0.030159281,aragonite,27.94698738,4.606835138,7,58.44616438,2532.296605,342.296605,23.90058529,12,December,1,343.296605,12
44907.70833,Pygocardia B1,316,BG,6,10670.576,0.000488724,18.20290548,0.023541383,-0.238607427,0.065340858,0.67,1.38576458,1.294469791,FALSE,SG105,Pygocardia rustica,13,44907.70833,Sample,Sample,0.646877804,16,NA,0.642099927,NA,PACMAN CC,0.041295773,0.064010861,0.030159281,aragonite,11.40376684,0.894446252,13,54.52232877,2334.51321,144.5132097,16.66944535,5,May,1,145.5132097,5
44907.73125,Pygocardia C1,316,BG,7,12937.844,0.000612063,17.83179364,0.018588767,-0.173437604,0.049950618,0.74,1.190072966,1.044497231,FALSE,SG105,Pygocardia rustica,25,44907.73125,Sample,Sample,0.726630486,31,NA,0.724717077,NA,PACMAN CC,0.041295773,0.064010861,0.030159281,aragonite,-9.911522977,-4.422246664,25,46.67465753,1959.389913,134.3899131,15.29587571,5,May,1,135.3899131,5
44908.50764,Pygocardia E1,316,BG,11,11896.924,0.000606339,19.34422789,0.044781953,-0.340840332,0.134821875,0.56,2.503838948,1.378773962,FALSE,SG105,Pygocardia rustica,49,44908.50764,Sample,Sample,0.559276275,29,NA,0.551649582,NA,PACMAN CC,0.041295773,0.064010861,0.030159281,aragonite,41.94893134,8.185512384,49,30.97931507,1154.262684,59.26268368,NA,2,February,1,60.26268368,2
44908.52917,Pygocardia F4,316,BG,12,12203.461,0.000652862,19.00284675,0.033025816,-0.216556687,0.081147845,0.693,2.281341887,1.137205537,FALSE,SG105,Pygocardia rustica,64,44908.52917,Sample,Sample,0.685742997,37,NA,0.682670132,NA,PACMAN CC,0.041295773,0.064010861,0.030159281,aragonite,0.314595518,-0.781096145,64,21.16972603,649.7528871,284.7528871,NA,10,October,1,285.7528871,10
44908.55139,Pygocardia G2,316,BG,13,11624.984,0.000798583,17.9900762,0.019222358,-0.260798429,0.059400051,0.646,1.464852471,1.01312064,FALSE,SG105,Pygocardia rustica,74,44908.55139,Sample,Sample,0.638754534,32,NA,0.63396177,NA,PACMAN CC,0.041295773,0.064010861,0.030159281,aragonite,13.79513561,1.502203876,74,14.63,78.26515145,78.26515145,NA,3,March,1,79.26515145,3
44908.59653,Pygocardia B1,316,BG,15,8747.272,0.000360371,18.05857026,0.020194017,-0.314117792,0.053987473,0.588,1.288025754,1.297739401,FALSE,SG105,Pygocardia rustica,13,44908.59653,Sample,Sample,NA,no_STD,NA,NA,NA,PACMAN CC,0.041295773,0.064010861,0.030159281,aragonite,NA,NA,13,54.52232877,2334.51321,144.5132097,16.66944535,5,May,1,145.5132097,5
44908.62431,Pygocardia E1,316,BG,16,11562.684,0.000482963,19.27567316,0.014896957,-0.283253297,0.039081241,0.621,2.411176835,1.337010987,FALSE,SG105,Pygocardia rustica,49,44908.62431,Sample,Sample,0.618830085,30,NA,0.612797742,NA,PACMAN CC,0.041295773,0.064010861,0.030159281,aragonite,20.30793302,3.847453388,49,30.97931507,1154.262684,59.26268368,NA,2,February,1,60.26268368,2
44908.64583,Pygocardia F4,316,BG,17,12105.525,0.000736505,19.50768074,0.025634209,-0.193788518,0.067628912,0.718,2.531760392,1.336761453,FALSE,SG105,Pygocardia rustica,64,44908.64583,Sample,Sample,0.710217254,33,NA,0.707365861,NA,PACMAN CC,0.041295773,0.064010861,0.030159281,aragonite,-5.832446381,-2.045608021,64,21.16972603,649.7528871,284.7528871,NA,10,October,1,285.7528871,10
44908.66806,Pygocardia G2,316,BG,18,12532.69,0.00035205,18.28098482,0.02035618,-0.192223049,0.057681412,0.72,1.594673404,1.08055237,FALSE,SG105,Pygocardia rustica,74,44908.66806,Sample,Sample,0.715322614,33,NA,0.712513835,NA,PACMAN CC,0.041295773,0.064010861,0.030159281,aragonite,-7.062411575,-3.289210942,74,14.63,78.26515145,78.26515145,NA,3,March,1,79.26515145,3
44908.71389,Pygocardia A9,316,BG,20,11487.721,5.73e-05,17.75535728,0.038587154,-0.264376249,0.107621896,0.642,1.671230767,0.454467761,FALSE,SG105,Pygocardia rustica,9,44908.71389,Sample,Sample,0.637199477,29,NA,0.63176767,NA,PACMAN CC,0.041295773,0.064010861,0.030159281,aragonite,14.45025122,1.85197299,9,57.13821918,2495.615787,305.615787,21.38584431,11,November,1,306.615787,11
44908.74097,Pygocardia B9,316,BG,21,10835.781,0.000515952,19.59734105,0.038532608,-0.246985524,0.105129117,0.661,2.201972449,1.747347682,FALSE,SG105,Pygocardia rustica,21,44908.74097,Sample,Sample,0.640994488,16,NA,0.635694516,NA,PACMAN CC,0.041295773,0.064010861,0.030159281,aragonite,13.2809234,2.126302458,21,49.29054795,2112.0839,287.0839004,15.50462026,10,October,1,288.0839004,10
44908.7625,Pygocardia C9,316,BG,22,12580.12,-0.000140612,19.65224742,0.023427659,-0.243369529,0.055292603,0.665,2.241469343,1.900771393,FALSE,SG105,Pygocardia rustica,33,44908.7625,Sample,Sample,0.662855581,34,NA,0.658300331,NA,PACMAN CC,0.041295773,0.064010861,0.030159281,aragonite,6.816060739,0.710157243,33,41.44287671,1863.881126,38.88112604,18.84513716,2,February,1,39.88112604,2
44908.78472,Pygocardia D9,316,BG,23,11987.8,0.000561274,19.28515287,0.029824063,-0.238813637,0.080338106,0.669,2.279905771,1.466748086,FALSE,SG105,Pygocardia rustica,45,44908.78472,Sample,Sample,0.664738867,32,NA,0.660335978,NA,PACMAN CC,0.041295773,0.064010861,0.030159281,aragonite,6.25515288,0.619161738,45,33.59520548,1443.029519,348.0295189,43.95006791,12,December,1,349.0295189,12
44908.85833,Pygocardia A9,316,BG,26,11371.092,0.000767957,17.87317497,0.023808986,-0.25639061,0.074475343,0.65,1.804098079,0.54536679,FALSE,SG105,Pygocardia rustica,9,44908.85833,Sample,Sample,0.646547934,27,NA,0.641188987,NA,PACMAN CC,0.041295773,0.064010861,0.030159281,aragonite,11.66847534,1.371542117,9,57.13821918,2495.615787,305.615787,21.38584431,11,November,1,306.615787,11
44908.87986,Pygocardia D9,316,BG,27,14369.055,0.000611078,19.10971873,0.028669267,-0.200282182,0.079972205,0.711,2.2786385,1.24504294,FALSE,SG105,Pygocardia rustica,45,44908.87986,Sample,Sample,0.680987315,13,NA,0.676607752,NA,PACMAN CC,0.041295773,0.064010861,0.030159281,aragonite,1.889539882,-0.406474459,45,33.59520548,1443.029519,348.0295189,43.95006791,12,December,1,349.0295189,12
44908.90208,Pygocardia E9,316,BG,28,12934.545,0.000804762,19.79907453,0.05217635,-0.25556645,0.132525983,0.651,2.590044353,1.675140937,FALSE,SG105,Pygocardia rustica,57,44908.90208,Sample,Sample,0.64450164,31,NA,0.638859217,NA,PACMAN CC,0.041295773,0.064010861,0.030159281,aragonite,12.34885473,2.308345956,57,25.74753425,719.1393674,354.1393674,45.52117169,12,December,1,355.1393674,12
44552.55903,AIS-094,190,BV,5,16246.702,0.001485462,19.35202355,0.020933721,-0.370757064,0.103344347,0.56085,1.820517523,1.203439354,FALSE,SG107,Arctica islandica,94,44552.55903,Sample,Sample,0.559322982,35,NA,0.550571318,NA,PACMAN,0.049933999,0.092848257,0.141236548,aragonite,42.37465204,7.576104232,94,39.19021277,466.7735288,101.7735288,NA,6,June,62,163.7735288,6
44552.72986,AIS-130,190,BV,11,15593.505,0.00030313,20.76671694,0.018655834,-0.223712588,0.103501705,0.7127,2.747320979,1.51904767,FALSE,SG107,Arctica islandica,130,44552.72986,Sample,Sample,0.720087176,28,NA,0.701788197,NA,PACMAN,0.049933999,0.092848257,0.141236548,aragonite,-4.480375282,-1.492166434,130,17.5,103.8634813,103.8634813,47.72378535,6,June,62,165.8634813,6
44553.00833,AIS-127,190,BV,21,15667.641,0.000599895,19.52293981,0.020675243,-0.272051,0.138252928,0.66246,1.792455871,1.284048462,FALSE,SG107,Arctica islandica,127,44553.00833,Sample,Sample,0.671748764,28,NA,0.656404702,NA,PACMAN,0.049933999,0.092848257,0.141236548,aragonite,7.341436521,0.382494634,127,21.92857143,212.8834978,212.8834978,17.54286229,10,October,62,274.8834978,10
44553.17639,AIS-092,190,BV,27,16479.519,0.001553754,18.85599296,0.019646041,-0.319298531,0.099236636,0.6139,1.210979575,1.218951502,FALSE,SG107,Arctica islandica,92,44553.17639,Sample,Sample,0.608432052,31,NA,0.596685782,NA,PACMAN,0.049933999,0.092848257,0.141236548,aragonite,25.57460113,3.732206007,92,39.53319149,473.4199276,108.4199276,8.731372824,6,June,62,170.4199276,6
44553.43264,AIS-122,190,BV,36,17265.758,0.001893173,19.10466481,0.021578771,-0.346648979,0.104886729,0.58668,1.513983152,1.223192288,FALSE,SG107,Arctica islandica,122,44553.43264,Sample,Sample,0.571945117,29,NA,0.562295377,NA,PACMAN,0.049933999,0.092848257,0.141236548,aragonite,37.83620042,6.4281692,122,24.75,153.3373625,153.3373625,8.971791385,8,August,62,215.3373625,8
44585.65694,A_isl_80,196,BV,5,14076.269,0.001480921,19.4153482,0.019176376,-0.168492694,0.11603798,0.61757,1.820147042,0.935810959,FALSE,SG107,Arctica islandica,80,44585.65694,Sample,Sample,0.660297587,11,NA,0.650933069,NA,PACMAN,0.049933999,0.092848257,0.141236548,aragonite,8.874658196,0.759808449,80,41.59106383,625.7933042,260.7933042,NA,11,November,62,322.7933042,11
44585.73889,A_isl_102,196,BV,8,13210.183,0.001429605,20.34269781,0.017098476,-0.105286065,0.107305693,0.68063,2.192024096,1.393437448,FALSE,SG107,Arctica islandica,102,44585.73889,Sample,Sample,0.709234076,13,NA,0.698408278,NA,PACMAN,0.049933999,0.092848257,0.141236548,aragonite,-3.651004384,-1.838993495,102,37.81829787,445.0831305,80.08313049,6.220862735,5,May,62,142.0831305,5
44585.76597,A_isl_98,196,BV,9,12695.349,0.001534037,20.25226253,0.01958187,-0.135987553,0.121288224,0.64993,2.152005398,1.375515812,FALSE,SG107,Arctica islandica,98,44585.76597,Sample,Sample,0.654381309,11,NA,0.64520621,NA,PACMAN,0.049933999,0.092848257,0.141236548,aragonite,10.50663583,1.459600084,98,38.50425532,455.6822231,90.6822231,7.13416688,6,June,62,152.6822231,6
44585.92639,A_isl_127,196,BV,15,13912.268,0.000930353,19.83696244,0.017918603,-0.112418273,0.108431959,0.67375,1.827558959,1.285829625,FALSE,SG107,Arctica islandica,127,44585.92639,Sample,Sample,0.712028118,14,NA,0.700796511,NA,PACMAN,0.049933999,0.092848257,0.141236548,aragonite,-4.237827626,-2.347654708,127,21.92857143,212.8834978,212.8834978,17.54286229,10,October,62,274.8834978,10
44586.60278,A_isl_94,196,BV,27,10490.163,0.003460004,19.75007418,0.019983064,-0.062036481,0.121018039,0.7228,1.749605372,1.189573313,FALSE,SG107,Arctica islandica,94,44586.60278,Sample,Sample,0.723714469,6,NA,0.711906872,NA,PACMAN,0.049933999,0.092848257,0.141236548,aragonite,-6.918276937,-3.098464523,94,39.19021277,466.7735288,101.7735288,NA,6,June,62,163.7735288,6
44587.59861,A_isl_119,197,BV,6,17025.512,0.001567382,20.96221702,0.017681904,-0.168617853,0.103976598,0.64006,2.767154117,1.506633002,FALSE,SG107,Arctica islandica,119,44587.59861,Sample,Sample,0.653676057,13,NA,0.64374871,NA,PACMAN,0.049933999,0.092848257,0.141236548,aragonite,10.9265208,2.168473303,119,34.90297872,382.2397647,17.23976472,3.373816746,3,March,62,79.23976472,3
44587.625,A_isl_100,197,BV,7,12796.027,0.002333011,20.22652122,0.01897617,-0.167560825,0.120245827,0.64111,2.153677385,1.404007233,FALSE,SG107,Arctica islandica,100,44587.625,Sample,Sample,0.630803591,9,NA,0.622040447,NA,PACMAN,0.049933999,0.092848257,0.141236548,aragonite,17.40962236,2.97471596,100,38.1612766,450.9646507,85.96465068,6.945563122,5,May,62,147.9646507,5
44587.65208,A_isl_36,197,BV,8,11583.807,0.00192092,18.97697341,0.019812876,-0.165782039,0.125102698,0.64317,1.414479737,0.910372301,FALSE,SG107,Arctica islandica,36,44587.65208,Sample,Sample,0.611350841,11,NA,0.603171442,NA,PACMAN,0.049933999,0.092848257,0.141236548,aragonite,23.42068095,3.496234433,36,48.69305556,848.7805058,118.7805058,10.6536896,6,June,62,180.7805058,6
44587.79028,A_isl_121,197,BV,13,14918.836,0.001814767,20.86726456,0.024049373,-0.132371298,0.11562956,0.67662,2.972608095,1.181246871,FALSE,SG107,Arctica islandica,121,44587.79028,Sample,Sample,0.71882977,12,NA,0.706691789,NA,PACMAN,0.049933999,0.092848257,0.141236548,aragonite,-5.670129596,-1.565908184,121,34.56,356.9982565,356.9982565,3.704607985,2,February,62,53.9982565,2
44587.98333,A_isl_82,197,BV,20,11112.4,0.002006962,19.40198384,0.019715196,-0.115965373,0.120007119,0.69298,1.55932891,1.186519538,FALSE,SG107,Arctica islandica,82,44587.98333,Sample,Sample,0.662844869,10,NA,0.652191709,NA,PACMAN,0.049933999,0.092848257,0.141236548,aragonite,8.519745166,0.41867479,82,41.24808511,597.8652951,232.8652951,7.839181078,10,October,62,294.8652951,10
44588.03819,A_isl_96,197,BV,22,10902.702,0.003007267,20.09580239,0.017575148,-0.109815059,0.106958848,0.69906,2.125152808,1.28387011,FALSE,SG107,Arctica islandica,96,44588.03819,Sample,Sample,0.67231051,9,NA,0.661085274,NA,PACMAN,0.049933999,0.092848257,0.141236548,aragonite,6.049537108,0.41712133,96,38.84723404,460.5087569,95.50875694,NA,6,June,62,157.5087569,6
44588.06528,A_isl_131,197,BV,23,12655.064,0.002397665,21.08818973,0.020492606,-0.108301067,0.122150754,0.69947,2.758993393,1.623148856,FALSE,SG107,Arctica islandica,131,44588.06528,Sample,Sample,0.682067795,11,NA,0.670371913,NA,PACMAN,0.049933999,0.092848257,0.141236548,aragonite,3.538276432,0.463324186,131,17.0625,88.17750149,88.17750149,51.82852424,5,May,62,150.1775015,5
44588.5375,A_isl_117,197,BV,41,11644.611,0.003641223,20.70695882,0.019194422,-0.103841268,0.114019735,0.70324,2.638465432,1.421680241,FALSE,SG107,Arctica islandica,117,44588.5375,Sample,Sample,0.672071953,10,NA,0.66029288,NA,PACMAN,0.049933999,0.092848257,0.141236548,aragonite,6.266993397,0.979864461,117,35.24595745,386.7948223,21.79482232,3.424649186,3,March,62,83.79482232,3
44588.56389,A_isl_79,197,BV,42,11198.592,0.00231361,20.23058409,0.02777051,-0.104283677,0.144638816,0.7028,2.502748548,1.081060898,FALSE,SG107,Arctica islandica,79,44588.56389,Sample,Sample,0.674526565,10,NA,0.662446973,NA,PACMAN,0.049933999,0.092848257,0.141236548,aragonite,5.677029847,0.707734517,79,41.76255319,632.2724404,267.2724404,5.89122762,11,November,62,329.2724404,11
44597.16944,A_isl_100+103,203,BV,23,12710.016,0.00049574,20.19878051,0.019460916,-0.155521476,0.122749309,0.64841,2.156130341,1.478390102,FALSE,SG107,Arctica islandica,100;103,44597.16944,Sample,Sample,0.655621765,7,NA,0.645141752,NA,PACMAN,0.049933999,0.092848257,0.141236548,aragonite,10.52516589,1.467880272,101.5,37.90404255,446.2660561,81.26605607,6.214623122,5,May,62,143.2660561,5
