ID,D,Run,Row,Sample.intensity,X49.parameter,D47_raw,D47_SD,D47_final,Temperature,d18O,d13C,Whorl,sample_nr,Year,season_manual,d18O_SD,day,DOY_SD,season_label,T_d18O,DOY,Season
AX003,1579,504,42,22423,0.01,-0.242,0.116,0.603,21.8,-2.16,0.87,AX,3,3,summer,0.1,935.0487037,10.32861361,3,25.8514,205.0487037,summer
AX005,1585,501,41,17472,0.042,-0.179,0.125,0.602,22.3,-2.66,1.58,AX,5,3,summer,0.1,936.7217614,11.27284677,3,28.0214,206.7217614,summer
AX005,1585,505,41,19743,0.034,-0.21,0.084,0.605,21.3,-2.15,1.01,AX,5,3,summer,0.1,936.7217614,11.27284677,3,25.808,206.7217614,summer
AX007,1591,,,,,,,,,-1.6,1.13,,,,,0.1,938.0381291,11.20391491,,,208.0381291,
AX009,1597,501,38,25110,-0.05,-0.25,0.083,0.523,52.5,-2.06,1.44,AX,9,3,summer,0.1,939.68478,11.83374194,3,25.4174,209.68478,summer
AX009,1597,505,17,24469,0.008,-0.238,0.097,0.589,26.6,-2.2,0.67,AX,9,3,summer,0.1,939.68478,11.83374194,3,26.025,209.68478,summer
AX701,1600,,,,,,,,,-1.76,0.65,,,,,0.1,940.457128,11.95289067,,,210.457128,
AX011,1603,,,,,,,,,-1.9,0.49,,,,,0.1,941.2514898,12.08414243,,,211.2514898,
AX013,1609,,,,,,,,,-1.34,1.03,,,,,0.1,942.1994497,19.26364687,,,212.1994497,
AX015,1615,,,,,,,,,-1.34,0.88,,,,,0.1,943.6889219,20.56956088,,,213.6889219,
AX017,1621,,,,,,,,,-1.75,-0.13,,,,,0.1,944.9720113,29.29149804,,,214.9720113,
AXavg01,1623.5,,,,,,,,,-1.61,,,,,,0.1,946.2167327,27.17991537,,,216.2167327,
AX101,1623.5,,,,,,,,,-1.6,,,,,,0.1,946.2167327,27.17991537,,,216.2167327,
AX201,1623.5,,,,,,,,,-1.62,,,,,,0.1,946.2167327,27.17991537,,,216.2167327,
AX301,1623.5,,,,,,,,,-1.47,,,,,,0.1,946.2167327,27.17991537,,,216.2167327,
AX401,1623.5,,,,,,,,,-1.81,,,,,,0.1,946.2167327,27.17991537,,,216.2167327,
AX501,1623.5,,,,,,,,,-1.53,,,,,,0.1,946.2167327,27.17991537,,,216.2167327,
AX019,1627,,,,,,,,,-1.44,0.2,,,,,0.1,947.0702011,36.62771614,,,217.0702011,
AX021,1633,,,,,,,,,-1.45,0.34,,,,,0.1,947.9266383,31.93639718,,,217.9266383,
AX023,1639,,,,,,,,,-1.6,0.01,,,,,0.1,950.2064698,31.13268614,,,220.2064698,
AX025,1645,,,,,,,,,-1.57,-0.41,,,,,0.1,951.6398898,26.57253328,,,221.6398898,
AX027,1651,,,,,,,,,-1.87,-0.94,,,,,0.1,953.4998184,18.41221644,,,223.4998184,
AX029,1657,,,,,,,,,-1.49,-1.04,,,,,0.1,954.9101193,14.39486188,,,224.9101193,
AX031,1663,,,,,,,,,-1.74,-1.09,,,,,0.1,956.4165157,14.02744217,,,226.4165157,
AX033,1669,,,,,,,,,-1.76,-1.18,,,,,0.1,958.2498124,13.79954404,,,228.2498124,
AX035,1675,,,,,,,,,-1.59,-0.34,,,,,0.1,960.0285234,14.07492694,,,230.0285234,
AX037,1681,,,,,,,,,-1.51,-0.83,,,,,0.1,961.4985563,14.20722288,,,231.4985563,
AX039,1687,,,,,,,,,-1.67,-0.8,,,,,0.1,963.4948107,14.59566134,,,233.4948107,
AX041,1693,,,,,,,,,-1.56,-0.95,,,,,0.1,965.1542966,14.94521663,,,235.1542966,
AX043,1699,,,,,,,,,-1.88,-1.27,,,,,0.1,966.8653824,15.10681333,,,236.8653824,
AX843(3),1699,,,,,,,,,-1.49,-1.27,,,,,0.1,966.8653824,15.10681333,,,236.8653824,
AX843(1),1701,,,,,,,,,,-1.27,,,,,0.1,966.6134061,14.92888522,,,236.6134061,
AX843(4),1702,,,,,,,,,-1.29,-0.49,,,,,0.1,966.3614297,14.7509571,,,236.3614297,
AX843(2),1703,,,,,,,,,,-0.49,,,,,0.1,966.6093079,14.7707307,,,236.6093079,
AX045 (2),1705,,,,,,,,,,0.05,,,,,0.1,966.857186,14.7905043,,,236.857186,
AX843(5),1705,,,,,,,,,-1.21,0.05,,,,,0.1,967.6199583,14.985136,,,237.6199583,
AX845(1),1707,,,,,,,,,,0.05,,,,,0.1,967.9870355,15.05968316,,,237.9870355,
AX845(3),1708,,,,,,,,,-1.43,-0.71,,,,,0.1,967.9870355,15.05968316,,,237.9870355,
AX845(2),1709,,,,,,,,,,-0.71,,,,,0.1,967.9870355,15.05968316,,,237.9870355,
AX047,1710,,,,,,,,,-1.49,-1.17,,,,,0.1,968.3541127,15.13423031,,,238.3541127,
AX845(4),1711,,,,,,,,,-1.59,-0.58,,,,,0.1,969.4943005,15.28414212,,,239.4943005,
AX049,1717,,,,,,,,,-1.6,-1.02,,,,,0.1,969.7729185,15.64067512,,,239.7729185,
AX051,1723,,,,,,,,,-1.36,-1.28,,,,,0.1,971.560722,16.11885114,,,241.560722,
AX053,1729,,,,,,,,,-1.35,-1.24,,,,,0.1,973.1472307,17.13301994,,,243.1472307,
AX055,1735,,,,,,,,,-1.45,-1.17,,,,,0.1,975.0153384,20.81202656,,,245.0153384,
AX057,1741,,,,,,,,,-1.68,-0.26,,,,,0.1,977.2799764,20.27702239,,,247.2799764,
AX059,1747,,,,,,,,,-1.4,-0.79,,,,,0.1,979.1429842,16.56536221,,,249.1429842,
AX061,1753,,,,,,,,,-1.23,-1.11,,,,,0.1,981.8193731,15.95366428,,,251.8193731,
AY601a,1757.5,,,,,,,,,-0.86,-1.28,,,,,0.1,984.7773034,15.37406567,,,254.7773034,
AY001,1759,,,,,,,,,-1,-1.44,,,,,0.1,986.3397348,15.27646792,,,256.3397348,
AY003,1765,,,,,,,,,-0.84,-0.89,,,,,0.1,989.2676648,15.24534873,,,259.2676648,
AY005,1771,,,,,,,,,-0.97,-1.44,,,,,0.1,991.6137644,15.28155275,,,261.6137644,
AYavg01,1773,,,,,,,,,-0.72,,,,,,0.1,993.2964359,15.22256088,,,263.2964359,
AY101,1773,,,,,,,,,-0.57,,,,,,0.1,993.2964359,15.22256088,,,263.2964359,
AY201,1773,,,,,,,,,-0.82,,,,,,0.1,993.2964359,15.22256088,,,263.2964359,
AY301,1773,,,,,,,,,-0.77,,,,,,0.1,993.2964359,15.22256088,,,263.2964359,
AY401,1773,,,,,,,,,-0.61,,,,,,0.1,993.2964359,15.22256088,,,263.2964359,
AY501,1773,,,,,,,,,-0.85,,,,,,0.1,993.2964359,15.22256088,,,263.2964359,
AY007,1777,,,,,,,,,-0.76,-1.32,,,,,0.1,995.4255483,15.45297335,,,265.4255483,
AY009,1783,,,,,,,,,-0.8,-1.29,,,,,0.1,996.6561163,17.54760319,,,266.6561163,
AY011,1789,,,,,,,,,-0.61,-1.11,,,,,0.1,998.9045057,19.63697081,,,268.9045057,
AY013,1795,,,,,,,,,-1.18,-0.91,,,,,0.1,1003.011826,18.18402428,,,273.0118258,
AY014,1798,,,,,,,,,-0.35,-1.09,,,,,0.1,1007.94506,19.17955149,,,277.9450603,
AY015,1801,,,,,,,,,-0.42,-1.08,,,,,0.1,1010.784407,20.74032829,,,280.7844071,
AY016,1804,,,,,,,,,-0.46,-0.44,,,,,0.1,1014.040793,21.22574312,,,284.0407929,
AY017,1807,,,,,,,,,-0.78,-0.74,,,,,0.1,1013.801748,22.66605809,,,283.8017482,
AY018,1810,,,,,,,,,-0.44,-0.84,,,,,0.1,1016.268039,24.1869734,,,286.2680387,
AY019,1813,,,,,,,,,-0.55,-1.25,,,,,0.1,1021.326419,25.62372426,,,291.326419,
AY020,1816,,,,,,,,,-0.27,-0.83,,,,,0.1,1025.630264,27.62837454,,,295.630264,
AY021,1819,,,,,,,,,-0.16,-0.61,,,,,0.1,1028.946695,30.16977146,,,298.946695,
AY022,1822,,,,,,,,,0.01,-0.5,,,,,0.1,1039.528596,34.82979486,,,309.528596,
AY023,1825,,,,,,,,,0.37,-0.14,,,,,0.1,1056.817225,40.21528784,,,326.817225,
AY024,1828,,,,,,,,,0.21,-0.3,,,,,0.1,1148.645976,54.08287974,,,53.645976,
AY025,1831,,,,,,,,,-0.29,-0.78,,,,,0.1,1186.362442,34.65322776,,,91.362442,
AY701,1832,,,,,,,,,-0.05,-0.88,,,,,0.1,1192.644061,28.23113511,,,97.644061,
AY026,1834,,,,,,,,,-0.36,-0.68,,,,,0.1,1196.346268,26.71954476,,,101.346268,
AY027,1837,,,,,,,,,-0.3,-0.4,,,,,0.1,1202.75629,24.26809883,,,107.75629,
AY028,1840,,,,,,,,,-0.53,-1.2,,,,,0.1,1206.22554,23.02090083,,,111.22554,
AY029,1843,,,,,,,,,-0.44,-1.06,,,,,0.1,1205.530726,21.79526729,,,110.530726,
AY030,1846,,,,,,,,,-0.32,-1.28,,,,,0.1,1206.551038,20.63872621,,,111.551038,
AY031,1849,,,,,,,,,-0.41,-1.34,,,,,0.1,1210.185114,19.06868899,,,115.185114,
AY032,1852,,,,,,,,,-0.42,-1.19,,,,,0.1,1213.671619,18.32025048,,,118.671619,
AY033,1855,,,,,,,,,-0.76,-1.84,,,,,0.1,1216.306616,17.81024674,,,121.306616,
AY035,1861,,,,,,,,,-0.62,-1.78,,,,,0.1,1218.860759,16.41073286,,,123.860759,
AY037,1867,,,,,,,,,-0.66,-1.65,,,,,0.1,1221.533274,15.38222434,,,126.533274,
AY702,1869,,,,,,,,,-0.5,-1.4,,,,,0.1,1221.942828,14.75158321,,,126.942828,
AY039,1873,,,,,,,,,-0.93,-2.11,,,,,0.1,1222.881594,14.80192416,,,127.881594,
AY041,1879,,,,,,,,,-0.84,-2.38,,,,,0.1,1224.402795,13.93968582,,,129.402795,
AY043,1885,,,,,,,,,-1.1,-2.13,,,,,0.1,1224.60613,13.10574986,,,129.60613,
AY045,1891,,,,,,,,,-0.65,-2.1,,,,,0.1,1226.91481,12.30350005,,,131.91481,
AY047,1897,,,,,,,,,-1.03,-2.75,,,,,0.1,1228.382002,11.84722074,,,133.382002,
AY049,1903,,,,,,,,,-1.15,-2.05,,,,,0.1,1228.924892,11.45006255,,,133.924892,
AY051,1909,,,,,,,,,-1,-2.08,,,,,0.1,1229.564022,11.1871092,,,134.564022,
AY053,1915,,,,,,,,,-1.17,-2.2,,,,,0.1,1231.823347,10.79784849,,,136.823347,
AY055,1921,,,,,,,,,-1.07,-2.2,,,,,0.1,1233.494994,10.57218243,,,138.494994,
AY057,1927,,,,,,,,,-1.18,-2.18,,,,,0.1,1234.798083,10.37210615,,,139.798083,
AY059,1933,,,,,,,,,-1.34,-2.03,,,,,0.1,1236.539237,10.17049545,,,141.539237,
AY061,1939,,,,,,,,,-1.1,-1.97,,,,,0.1,1238.527494,9.909604544,,,143.527494,
AY063,1945,,,,,,,,,-1.22,-1.88,,,,,0.1,1240.227806,10.42394352,,,145.227806,
AY065,1951,,,,,,,,,-1.03,-1.44,,,,,0.1,1242.198892,13.76435195,,,147.198892,
AY067,1957,,,,,,,,,-1.34,-1.85,,,,,0.1,1243.946207,11.66927789,,,148.946207,
AY069,1963,,,,,,,,,-1.01,-2.01,,,,,0.1,1245.753661,10.7690642,,,150.753661,
AZ701,1967,,,,,,,,,-1.26,-2.62,,,,,0.1,1246.93143,10.49145306,,,151.93143,
AZavg01,1969,,,,,,,,,-1.21,,,,,,0.1,1247.686929,10.7237197,,,152.686929,
AZ101,1969,,,,,,,,,-1.14,,,,,,0.1,1247.686929,10.7237197,,,152.686929,
AZ201,1969,,,,,,,,,-1.22,,,,,,0.1,1247.686929,10.7237197,,,152.686929,
AZ301,1969,,,,,,,,,-1.16,,,,,,0.1,1247.686929,10.7237197,,,152.686929,
AZ401,1969,,,,,,,,,-1.29,,,,,,0.1,1247.686929,10.7237197,,,152.686929,
AZ501,1969,,,,,,,,,-1.22,,,,,,0.1,1247.686929,10.7237197,,,152.686929,
AZ003,1975,,,,,,,,,-1.17,-2.04,,,,,0.1,1248.850229,10.61134082,,,153.850229,
AZ005,1981,,,,,,,,,-1.24,-2.23,,,,,0.1,1250.905383,10.62913605,,,155.905383,
AZ007,1987,,,,,,,,,-1.55,-2.14,,,,,0.1,1252.346991,10.14222081,,,157.346991,
AZ009,1993,,,,,,,,,-1.55,-1.89,,,,,0.1,1254.23459,10.31713785,,,159.23459,
AZ011,1999,,,,,,,,,-1.61,-1.29,,,,,0.1,1256.132838,9.391083765,,,161.132838,
AZ811(1),2001,,,,,,,,,-0.88,-1.11,,,,,0.1,1256.950562,9.899227444,,,161.950562,
AZ811(2),2003,,,,,,,,,-1.58,-1.26,,,,,0.1,1257.658929,10.68115256,,,162.658929,
AZ013,2005,,,,,,,,,-1.65,-1.06,,,,,0.1,1258.423699,11.20794064,,,163.423699,
AZ813(1),2007,,,,,,,,,-1.2,-1.01,,,,,0.1,1258.926271,10.87491317,,,163.926271,
AZ813(2),2009,,,,,,,,,-1.26,-0.78,,,,,0.1,1259.724609,11.38456503,,,164.724609,
AZ015,2011,,,,,,,,,-1.55,-1.29,,,,,0.1,1260.308508,10.60000058,,,165.308508,
AZ017,2017,,,,,,,,,-1.88,-0.96,,,,,0.1,1262.236026,9.862903098,,,167.236026,
AZ019,2023,,,,,,,,,-1.69,-0.72,,,,,0.1,1264.413951,11.85067222,,,169.413951,
AZ021,2029,,,,,,,,,-1.74,-1.21,,,,,0.1,1266.563682,12.35850611,,,171.563682,
AZ023,2035,,,,,,,,,-1.47,-0.93,,,,,0.1,1269.011384,13.62104399,,,174.011384,
AZ025,2041,,,,,,,,,-1.95,-0.88,,,,,0.1,1271.100444,11.61546792,,,176.100444,
AZ027,2047,,,,,,,,,-1.85,-0.76,,,,,0.1,1273.403119,9.757749605,,,178.403119,
AZ029,2053,,,,,,,,,-2.05,-0.94,,,,,0.1,1275.824091,10.29360105,,,180.824091,
AZ031,2059,,,,,,,,,-1.69,-0.69,,,,,0.1,1278.605954,10.46791607,,,183.605954,
AZ033,2065,,,,,,,,,-1.96,-0.85,,,,,0.1,1281.409563,10.71513623,,,186.409563,
AZ035,2071,,,,,,,,,-1.86,-0.91,,,,,0.1,1284.350345,14.32656203,,,189.350345,
AZ037,2077,,,,,,,,,-1.58,-0.29,,,,,0.1,1287.185794,12.78068471,,,192.185794,
AZ039,2083,,,,,,,,,-1.79,-0.33,,,,,0.1,1290.100522,13.28901848,,,195.100522,
AZ041,2089,,,,,,,,,-1.54,-0.54,,,,,0.1,1292.859433,18.94918334,,,197.859433,
AZ043,2095,,,,,,,,,-1.66,-0.73,,,,,0.1,1295.797531,20.95738274,,,200.797531,
AZ701,2100,,,,,,,,,-1.61,-0.99,,,,,0.1,1298.328768,16.47405021,,,203.328768,
AZ045,2101,,,,,,,,,-1.66,-0.82,,,,,0.1,1299.063107,17.25029928,,,204.063107,
AZ047,2107,,,,,,,,,-1.8,-0.82,,,,,0.1,1301.840654,15.86229037,,,206.840654,
AZ049,2113,,,,,,,,,-1.81,-0.96,,,,,0.1,1305.100303,15.97197775,,,210.100303,
AZ051,2119,,,,,,,,,-1.73,-1.16,,,,,0.1,1308.156654,16.36931946,,,213.156654,
AZ053,2125,,,,,,,,,-1.71,-1.25,,,,,0.1,1310.996542,16.16679451,,,215.996542,
AZ702,2126,,,,,,,,,-1.42,-0.97,,,,,0.1,1311.738979,16.35011825,,,216.738979,
AZ055,2131,,,,,,,,,-1.54,-1.03,,,,,0.1,1314.654057,16.50377292,,,219.654057,
AZ057,2137,,,,,,,,,-2.01,-1.19,,,,,0.1,1318.851601,16.3811236,,,223.851601,
AZ059,2143,,,,,,,,,-1.73,-0.85,,,,,0.1,1321.807071,16.88477034,,,226.807071,
AZ061,2149,,,,,,,,,-1.35,-0.81,,,,,0.1,1325.068606,16.66326399,,,230.068606,
AZ063,2155,,,,,,,,,-1.6,-1.13,,,,,0.1,1327.774688,16.56629046,,,232.774688,
AZ703,2156,,,,,,,,,-1.97,-1.76,,,,,0.1,1328.57469,16.53613715,,,233.57469,
AZ704,2157,,,,,,,,,-1.58,-1.42,,,,,0.1,1329.42331,16.55123578,,,234.42331,
AZ705,2158,,,,,,,,,-1.61,-1.39,,,,,0.1,1330.152616,17.60741119,,,235.152616,
AZ065,2160.5,,,,,,,,,-1.66,-1.25,,,,,0.1,1331.577236,17.48607279,,,236.577236,
AZ067,2167,,,,,,,,,-1.93,-1.44,,,,,0.1,1335.523677,15.67040067,,,240.523677,
AZ069,2173,,,,,,,,,-1.82,-1.24,,,,,0.1,1339.288742,15.72246566,,,244.288742,
AZ071,2179,,,,,,,,,-1.87,-0.93,,,,,0.1,1342.876791,15.60830589,,,247.876791,
AZ073,2185,,,,,,,,,-1.96,-0.86,,,,,0.1,1346.56957,15.37570912,,,251.56957,
AZ075,2191,,,,,,,,,-1.76,-0.8,,,,,0.1,1350.236653,16.15991193,,,255.236653,
AZ077,2197,,,,,,,,,-1.49,-0.8,,,,,0.1,1353.940822,14.24162499,,,258.940822,
BA001,2203,,,,,,,,,-1.19,-1.43,,,,,0.1,1357.933918,14.21469105,,,262.933918,
BA701,2204,,,,,,,,,-1.16,-0.58,,,,,0.1,1358.458183,14.00235865,,,263.458183,
BA003,2209,,,,,,,,,-1.07,-1.55,,,,,0.1,1362.299555,13.99506802,,,267.299555,
BA005,2215,,,,,,,,,-1.14,-1.66,,,,,0.1,1366.189283,13.45984052,,,271.189283,
BA007,2221,,,,,,,,,-0.94,-1.89,,,,,0.1,1369.550241,15.1407686,,,274.550241,
BAavg01,2222,,,,,,,,,-0.85,,,,,,0.1,1369.722237,14.67301263,,,274.722237,
BA101,2222,,,,,,,,,-0.88,,,,,,0.1,1369.722237,14.67301263,,,274.722237,
BA201,2222,,,,,,,,,-0.79,,,,,,0.1,1369.722237,14.67301263,,,274.722237,
BA301,2222,,,,,,,,,-0.86,,,,,,0.1,1369.722237,14.67301263,,,274.722237,
BA401,2222,,,,,,,,,-0.79,,,,,,0.1,1369.722237,14.67301263,,,274.722237,
BA501,2222,,,,,,,,,-0.95,,,,,,0.1,1369.722237,14.67301263,,,274.722237,
BA009,2227,,,,,,,,,-0.74,-1.38,,,,,0.1,1371.021435,14.3845701,,,276.021435,
BA011,2233,,,,,,,,,-0.54,-1.22,,,,,0.1,1373.999624,12.92398676,,,278.999624,
BA013,2239,,,,,,,,,-0.67,-2.41,,,,,0.1,1377.278298,12.80347106,,,282.278298,
BA015,2245,,,,,,,,,-0.47,-1.27,,,,,0.1,1383.880381,12.87292565,,,288.880381,
BA016,2248,,,,,,,,,-0.17,-1.02,,,,,0.1,1390.246309,14.30733767,,,295.246309,
BA017,2251,,,,,,,,,-0.18,-1.25,,,,,0.1,1394.300063,15.08641973,,,299.300063,
BA018,2254,,,,,,,,,-0.13,-0.71,,,,,0.1,1398.291075,16.83054549,,,303.291075,
BA019,2257,,,,,,,,,-0.28,-1.09,,,,,0.1,1400.182112,19.84781878,,,305.182112,
BA020,2260,,,,,,,,,-0.05,-0.6,,,,,0.1,1405.206283,20.30722769,,,310.206283,
BA021,2263,500,5,18768,0.087,-0.218,0.086,0.637,11.5,-0.13,-0.04,BA,21,4,winter,0.1,1416.10949,22.18376772,5,17.0412,321.10949,winter
BA021,2263,505,9,12496,0.099,-0.261,0.152,0.556,38.9,-0.24,-0.11,BA,21,4,winter,0.1,1416.10949,22.18376772,5,17.5186,321.10949,winter
BA021,2263,506,38,17741,0.048,-0.162,0.117,0.596,24.4,-0.23,-0.03,BA,21,4,winter,0.1,1416.10949,22.18376772,5,17.4752,321.10949,winter
BA022,2266,500,38,18775,0.04,-0.184,0.102,0.581,29.5,-0.03,-0.23,BA,22,4,winter,0.1,1443.199267,29.00825995,5,16.6072,348.199267,winter
BA022,2266,504,27,18684,0.025,-0.185,0.083,0.656,5.9,-0.35,-0.32,BA,22,4,winter,0.1,1443.199267,29.00825995,5,17.996,348.199267,winter
BA023,2269,500,29,19367,0.045,-0.198,0.104,0.62,16.5,-0.07,-0.4,BA,23,4,winter,0.1,1456.11172,32.61136352,5,16.7808,361.11172,winter
BA023,2269,505,6,20043,0.071,-0.171,0.082,0.614,18.5,0.1,-0.42,BA,23,4,winter,0.1,1456.11172,32.61136352,5,16.043,361.11172,winter
BA024,2272,500,39,22561,0.014,-0.189,0.098,0.576,31.2,-0.5,-0.21,BA,24,4,winter,0.1,1477.611479,35.46599598,1,18.647,17.611479,winter
BA024,2272,504,30,21352,-0.024,-0.208,0.115,0.645,9.1,-0.48,-0.31,BA,24,4,winter,0.1,1477.611479,35.46599598,1,18.5602,17.611479,winter
BA025,2275,500,20,15909,0.08,-0.193,0.128,0.629,13.8,-0.03,0.06,BA,25,4,winter,0.1,1496.978951,35.0527073,1,16.6072,36.978951,winter
BA025,2275,505,39,20176,0.018,-0.259,0.102,0.57,33.6,0.03,-0.01,BA,25,4,winter,0.1,1496.978951,35.0527073,1,16.3468,36.978951,winter
BA026,2278,500,30,17855,0.068,-0.221,0.106,0.58,29.7,0.39,-0.12,BA,26,4,winter,0.1,1501.585922,32.61705084,1,14.7844,41.585922,winter
BA026,2278,504,9,17646,0.033,-0.243,0.111,0.579,30.2,0.15,-0.05,BA,26,4,winter,0.1,1501.585922,32.61705084,1,15.826,41.585922,winter
BA026,2278,505,27,14918,0.084,-0.21,0.095,0.614,18.2,-0.15,0.11,BA,26,4,winter,0.1,1501.585922,32.61705084,1,17.128,41.585922,winter
BA027,2281,500,32,19413,0.049,-0.192,0.108,0.599,23.2,0.08,0.11,BA,27,4,winter,0.1,1515.067386,27.31854551,2,16.1298,55.067386,spring
BA027,2281,505,8,19549,0.054,-0.214,0.096,0.604,21.7,0.32,-0.07,BA,27,4,winter,0.1,1515.067386,27.31854551,2,15.0882,55.067386,spring
BA702,2282.5,501,17,21246,0.042,-0.22,0.107,0.661,4.7,-0.3,0.62,BA,702,4,winter,0.1,1529.205026,23.9072906,2,17.779,69.205026,spring
BA702,2282.5,504,14,18567,0.038,-0.222,0.101,0.61,19.8,-0.13,-0.13,BA,702,4,winter,0.1,1529.205026,23.9072906,2,17.0412,69.205026,spring
BA702,2282.5,506,41,18972,0.055,-0.193,0.084,0.602,22.4,0.13,0.01,BA,702,4,winter,0.1,1529.205026,23.9072906,2,15.9128,69.205026,spring
BA702,2282.5,508,42,21765,0.028,-0.278,0.096,0.588,27.1,0.06,-0.11,BA,702,4,winter,0.1,1529.205026,23.9072906,2,16.2166,69.205026,spring
BA703,2283.5,501,20,23583,-0.012,-0.287,0.096,0.562,36.6,-0.26,0.39,BA,703,4,winter,0.1,1536.675393,22.83579848,2,17.6054,76.675393,spring
BA703,2283.5,504,36,19932,0.046,-0.231,0.118,0.608,20.5,-0.24,-0.37,BA,703,4,winter,0.1,1536.675393,22.83579848,2,17.5186,76.675393,spring
BA703,2283.5,505,24,20713,0.02,-0.223,0.086,0.614,18.3,-0.1,-0.39,BA,703,4,winter,0.1,1536.675393,22.83579848,2,16.911,76.675393,spring
BA703,2283.5,506,42,18202,0.037,-0.187,0.09,0.607,20.7,-0.32,-0.41,BA,703,4,winter,0.1,1536.675393,22.83579848,2,17.8658,76.675393,spring
BA704,2285,,,,,,,,,-0.14,-0.26,,,,,0.1,1547.936572,23.71172447,,,87.936572,
BA705,2285.5,,,,,,,,,-0.15,-0.45,,,,,0.1,1551.6857,25.53651078,,,91.6857,
BA029,2287,,,,,,,,,-0.14,-0.64,,,,,0.1,1553.016573,23.09402846,,,93.016573,
BA030,2290,,,,,,,,,-0.13,-0.38,,,,,0.1,1555.003408,18.6811436,,,95.003408,
BA031,2293,,,,,,,,,-0.22,-0.6,,,,,0.1,1558.277052,16.55937378,,,98.277052,
BA706,2296,,,,,,,,,-0.27,-0.7,,,,,0.1,1558.750008,15.54356117,,,98.750008,
BA033,2299,,,,,,,,,-0.55,-1.36,,,,,0.1,1558.753178,15.16461635,,,98.753178,
BA707,2300.5,,,,,,,,,-0.72,-1.63,,,,,0.1,1559.600245,15.09084091,,,99.600245,
BA034,2302,,,,,,,,,-0.5,-0.82,,,,,0.1,1560.438456,14.89002164,,,100.438456,
BA035,2305,,,,,,,,,-0.63,-1,,,,,0.1,1563.125525,14.3118039,,,103.125525,
BA036,2308,,,,,,,,,-0.48,-1.04,,,,,0.1,1565.182543,13.83854182,,,105.182543,
BA037,2311,,,,,,,,,-0.54,-1.48,,,,,0.1,1566.624387,13.62665932,,,106.624387,
BA038,2314,,,,,,,,,-0.8,-1.85,,,,,0.1,1566.531921,13.47043013,,,106.531921,
BA039,2317,,,,,,,,,-0.72,-1.72,,,,,0.1,1567.326742,13.54091624,,,107.326742,
BA041,2323,,,,,,,,,-0.83,-1.72,,,,,0.1,1570.946345,13.54965532,,,110.946345,
BA043,2329,,,,,,,,,-0.95,-1.8,,,,,0.1,1575.36533,13.32830382,,,115.36533,
BA045,2335,,,,,,,,,-0.66,-1.71,,,,,0.1,1578.223118,13.23348516,,,118.223118,
BA047,2341,,,,,,,,,-0.83,-2.27,,,,,0.1,1579.806043,12.87563412,,,119.806043,
BA708,2345,,,,,,,,,-0.88,-2.28,,,,,0.1,1583.154054,12.83802637,,,123.154054,
BA049,2346,,,,,,,,,-0.77,-1.74,,,,,0.1,1585.002317,12.80341822,,,125.002317,
BA709,2351.5,,,,,,,,,-0.86,-1.64,,,,,0.1,1587.52065,12.8199652,,,127.52065,
BA051,2353,,,,,,,,,-0.68,-1.68,,,,,0.1,1586.618483,12.79139501,,,126.618483,
BA053,2359,,,,,,,,,-0.98,-1.98,,,,,0.1,1589.464645,12.83458597,,,129.464645,
BA055(2),2365,,,,,,,,,-0.85,-2.23,,,,,0.1,1592.004567,12.98363679,,,132.004567,
BA057,2371,,,,,,,,,-0.89,-2.08,,,,,0.1,1592.44766,13.07293966,,,132.44766,
BA059,2377,,,,,,,,,-1.19,-2.1,,,,,0.1,1594.410179,13.14478587,,,134.410179,
BA061,2383,,,,,,,,,-0.91,-1.42,,,,,0.1,1596.149658,13.22417971,,,136.149658,
BA063,2389,,,,,,,,,-1.2,-2.11,,,,,0.1,1597.658819,13.32938533,,,137.658819,
BA065,2395,,,,,,,,,-1.14,-1.99,,,,,0.1,1599.219818,13.40792086,,,139.219818,
BA067,2401,,,,,,,,,-1.4,-2.03,,,,,0.1,1600.683459,13.50126258,,,140.683459,
BA069,2407,,,,,,,,,-1.32,-1.99,,,,,0.1,1601.892986,13.55632271,,,141.892986,
BA710,2411,,,,,,,,,-1.2,-1.79,,,,,0.1,1603.457188,13.55976835,,,143.457188,
BA071,2413,,,,,,,,,-1.43,-2.22,,,,,0.1,1604.43366,13.50451481,,,144.43366,
BA073,2419,,,,,,,,,-1.31,-2.01,,,,,0.1,1606.071019,13.58244274,,,146.071019,
BA075,2425,,,,,,,,,-1.45,-2.22,,,,,0.1,1608.331112,13.62875207,,,148.331112,
BA077,2431,,,,,,,,,-1.36,-2.08,,,,,0.1,1610.420033,13.65903247,,,150.420033,
BA079,2437,,,,,,,,,-1.33,-1.83,,,,,0.1,1612.965629,13.71586004,,,152.965629,
BA081,2443,,,,,,,,,-1.43,-1.43,,,,,0.1,1614.668026,13.72171296,,,154.668026,
BA083,2449,,,,,,,,,-1.22,-1.51,,,,,0.1,1616.7847,13.81424514,,,156.7847,
BA085,2455,,,,,,,,,-1.56,-1,,,,,0.1,1618.030895,13.79425098,,,158.030895,
BA087,2461,508,18,19532,0.044,-0.239,0.081,0.545,43,-1.84,-1.23,BA,87,5,summer,0.1,1619.748534,13.87874282,3,24.4626,159.748534,summer
BA089,2461,507,9,16648,0.13,-0.139,0.131,0.603,21.8,-1.99,-1.52,BA,89,5,summer,0.1,1622.153474,13.70755801,3,25.1136,162.1534743,summer
