"Month","SST"
8,27.5836789226856
8,34.3132897855095
8,34.2213119441342
8,34.1357605077297
8,34.025110155355
8,33.735410214404
8,28.2641153093237
8,27.9969485184594
8,34.1572344093933
8,34.0779109767042
8,33.9937291703888
8,33.8754394479743
8,33.6203854333983
8,28.4019647094153
8,28.1434422625502
8,33.9482764109583
8,33.8919969277827
8,33.8369051336755
8,33.7265131562407
8,33.4609939022287
8,32.8914908349523
8,28.1452519957534
8,33.7091432691867
8,33.673121025182
8,33.6744611709449
8,33.6067147449539
8,33.3350516759044
8,32.8195662143728
8,32.0602230771627
8,31.464710374656
8,31.2539801120118
8,31.5143515431985
8,33.5895664150715
8,33.557978533999
8,33.6021677907774
8,33.6044597791441
8,33.3960525075914
8,32.9406782077794
8,32.348213425493
8,31.8266916176902
8,31.6010227748404
8,31.7631651058585
8,31.9686082332585
8,31.9883714383861
8,31.8225266077814
8,31.446478568371
8,33.6046922840119
8,33.5732721466563
8,33.3666668161149
8,33.0965221991477
8,32.7201998135877
8,32.3583428883278
8,32.2253081475615
8,32.1964116086982
8,32.2268644111401
8,32.1416040588361
8,31.877131535074
8,31.5322707185548
8,31.1679797511776
9,32.9868260003734
9,32.4319270867166
9,32.0922828011896
9,26.3683971538401
9,26.307689767416
9,33.0888571088452
9,32.7487910944684
9,32.4083188287274
9,32.1891786984502
9,26.5799110851669
9,33.1833437295798
9,33.0280157528903
9,32.8589284394674
9,32.7454722237765
9,32.2852726661129
9,26.74252514478
9,33.1116661724544
9,33.0149667523289
9,32.8973369141074
9,32.7900644884003
9,32.4163981487604
9,27.3053397248166
9,26.9381394939818
9,32.8825860587109
9,32.7801942219643
9,32.6521312584408
9,32.5252208382302
9,32.2555624325121
9,27.6306826804223
9,27.3046916989788
9,32.666121445065
9,32.5413545951221
9,32.4007191556105
9,32.2581475742022
9,32.0336530833209
9,27.7606655127354
9,27.4811005598285
9,32.5496024346048
9,32.3920770868122
9,32.2328899152178
9,32.0626923949725
9,31.8250362626447
9,31.3373587652808
9,27.5373728626683
9,32.5124153315267
9,32.3099757840485
9,32.1435664053367
9,31.97572178731
9,31.7084732786643
9,31.2548633413383
9,30.627352121135
9,30.1046012941843
9,29.8679400595851
9,30.1626315936738
9,32.5764000871081
9,32.3113723665792
9,32.1320852647973
9,32.0178139081856
9,31.7806534775795
9,31.3612329336474
9,30.8539312664791
9,30.4176557617082
9,30.1837443921418
9,30.3086384023715
9,30.4831724477779
9,30.5164467969128
9,30.4109165507242
9,30.1328498622435
9,32.1369622273206
9,31.9264403696305
9,31.7327148382025
9,31.4658064476533
9,31.1318711791355
9,30.8436851884201
9,30.7398273892006
9,30.7064849813236
9,30.7472723474681
9,30.6943282979927
9,30.5141890590211
9,30.2370099032028
9,29.9291632831058
10,30.1260480160776
10,29.7645869274337
10,29.5006805175582
10,23.8209953896925
10,23.6863573646014
10,30.1529585915711
10,29.933628781011
10,29.68585253453
10,29.5393548299303
10,23.8901565175204
10,30.1572684025403
10,30.0422683788782
10,29.8931694339932
10,29.7772904066045
10,29.3943641538327
10,23.9600728653535
10,30.0353039457055
10,29.9461531634141
10,29.8251198765567
10,29.7192572602922
10,29.4133059873293
10,24.4220491392998
10,24.0471862279247
10,29.831711864599
10,29.7234536307952
10,29.5848325469897
10,29.4678075888118
10,29.2538530885589
10,24.7365194395859
10,24.4026447497572
10,29.7058775642497
10,29.5649373666515
10,29.4004647928672
10,29.2587599259005
10,29.0833613576186
10,24.8704483009619
10,24.5848131601014
10,29.7547354740159
10,29.5727920227454
10,29.3708734043565
10,29.1748919159738
10,28.9680034035418
10,28.5840118095277
10,24.5798222579812
10,29.9320977682845
10,29.705404936832
10,29.4955602331554
10,29.25591321204
10,28.9859232327461
10,28.6017974713171
10,27.9982696724191
10,27.3714480478233
10,27.0903857534328
10,27.1488861456655
10,30.167268641272
10,29.8434513988228
10,29.554923113638
10,29.3780363396863
10,29.0774115738105
10,28.6799069925877
10,28.2099962271681
10,27.6193804541061
10,27.2952170686094
10,27.2936632366733
10,27.3763685225101
10,27.3994269704504
10,27.33444423984
10,27.1207455115134
10,29.4568895341014
10,29.0807929224262
10,28.9329639586482
10,28.6443349141889
10,28.3337223353054
10,27.9520623343233
10,27.7468965584863
10,27.6277714978711
10,27.591271380056
10,27.5394718981077
10,27.4155662909351
10,27.2077736814775
10,26.92655425943
11,27.0170482106082
11,26.6685002772766
11,26.3789179219339
11,20.1672985738486
11,20.0193617360784
11,27.0670257502327
11,26.7920753210347
11,26.5369877747004
11,26.3378833447351
11,20.0583729564533
11,27.1347603747499
11,26.9446615036972
11,26.7543597810345
11,26.6473904419064
11,26.2609421086576
11,20.0857652589739
11,27.1475705885224
11,26.9783984609427
11,26.782916482983
11,26.63739972023
11,26.3533073559227
11,20.3909260280179
11,20.226277826298
11,27.1288803749375
11,26.9466104733548
11,26.7342000734757
11,26.5680195262703
11,26.342469801758
11,20.4947664167111
11,20.312430088729
11,27.1729655911706
11,26.9701964316575
11,26.7414688960141
11,26.554299370902
11,26.369259138817
11,20.6285488845715
11,20.3850190114218
11,27.3562779891065
11,27.1410188817615
11,26.8889286800269
11,26.6522846111514
11,26.4309494928369
11,26.0327770033121
11,20.3304541797285
11,27.5611998299051
11,27.3318053608605
11,27.1251056804341
11,26.8642446819484
11,26.5765058005898
11,26.2235634379294
11,25.442615232402
11,24.3355880949808
11,23.835372390697
11,23.609071202902
11,27.7900604325024
11,27.3773586334136
11,27.1344064143091
11,27.0010331778381
11,26.7402349282275
11,26.3756429027507
11,25.9704508330859
11,24.9726678437573
11,24.3290958734388
11,24.1322642772038
11,24.0531193932159
11,23.9290502256608
11,23.7996732079524
11,23.6011787531878
11,27.0360846545428
11,26.7125912189391
11,26.6367877713016
11,26.4026379316749
11,26.1426391819298
11,25.5588119226468
11,25.0607823145424
11,24.698672020585
11,24.3956417414844
11,24.1544331495387
11,23.9338033427548
11,23.7371277843564
11,23.432654179451
12,24.2854143962122
12,23.9040843990203
12,23.504974925997
12,16.7229066668223
12,16.7201625356541
12,24.3887665579947
12,24.0232286350165
12,23.6624765478785
12,23.2057495055884
12,16.6268445300446
12,24.533648823107
12,24.2353547755557
12,23.9413372904219
12,23.7527611354794
12,23.3310195298098
12,16.5661174501939
12,24.6769520420743
12,24.3991302568639
12,24.1188733327665
12,23.9244692060663
12,23.6258052445606
12,16.5610048985513
12,16.6339873733033
12,24.8268367863687
12,24.5447738848671
12,24.2586364217623
12,24.0579247284191
12,23.8175637591536
12,16.436137074724
12,16.5064344513651
12,25.0105171107259
12,24.7344841801446
12,24.4420004349895
12,24.2139750104413
12,24.0229302926176
12,16.4739771303352
12,16.2864566231792
12,25.2346828941008
12,24.9861650608259
12,24.7035700811054
12,24.432003975246
12,24.2140442830265
12,23.7906944336428
12,16.0606832991613
12,25.3576027956174
12,25.0982393724027
12,24.9155405047896
12,24.6595991327848
12,24.3872445804264
12,24.0923269195122
12,23.1159185333418
12,21.5267575970091
12,20.71948918116
12,20.409894198759
12,25.5423473888017
12,24.9832994293008
12,24.7973907467536
12,24.7378630508965
12,24.5374625913251
12,24.2499756105375
12,23.8857946396595
12,22.6752024377467
12,21.7384322900539
12,21.3415507215753
12,21.1597312771543
12,20.861994992587
12,20.6199348652601
12,20.3899218675993
12,24.7052578942596
12,24.4730885622041
12,24.4270045096388
12,24.2731057894794
12,24.0598212045878
12,23.4833282393866
12,22.7558836945155
12,22.1367454881867
12,21.5902916068489
12,21.140506229
12,20.7992765649136
12,20.5866798530664
12,20.216262276441
